song_id,lyrics,Mood,Mood_encod
ML1548,"i liked hurt
so send pain i need
you used beg take care thing
and smile thought failing
but long hurt
i'd send pain
i'd send pain
much like suffocating
much like suffocating
much like suffocating
much like suffocating
you used run away
all laughing
then cry fact
'til i returned
but long hurt
i'd send pain
i'd send pain
much like suffocating
much like suffocating
much like suffocating
much like suffocating
much like suffocating
i can't feel chest
need
drop
closing
i can't feel chest
drop
i liked hurt
so send pain
so send pain
i liked
so send pain
having hurt
so send pain
so send pain
so send pain",happy,1
ML1549,"you know i'm dreamer
but heart's gold
i run away high
so i come home low
just thing went right
it mean always wrong
just take song never feel
left alone
take heart
feel bone
just one night
and i'm coming
long winding road
i'm way
i'm way
home sweet home
tonight tonight
i'm way
i'm way
home sweet home
you know i've seen
too many romantic dream
up light
falling silver screen
my heart's like open book
for whole world read
sometimes nothing
keeps together
at seam
see mötley crüe liveget ticket low
i'm way
i'm way
home sweet home
tonight tonight
i'm way
just set free
home sweet home
home sweet home
home sweet home
home sweet home
i'm way
i'm way
home sweet home yeah
i'm way
just set free
home sweet home",relaxed,2
ML155,"i'm sexy love
too sexy love
love's going leave
i'm sexy shirt
too sexy shirt
so sexy hurt
and i'm sexy milan
too sexy milan
new york japan
and i'm sexy party
too sexy party
no way i'm disco dancing
i'm model know i mean
and i little turn catwalk
yeah catwalk catwalk yeah
i little turn catwalk
i'm sexy car
too sexy car
too sexy far
and i'm sexy hat
too sexy hat
what ya think
i'm model know i mean
and i little turn catwalk
yeah catwalk catwalk yeah
i shake little tush catwalk
too sexy
too sexy
too sexy
cut
i'm model know i mean
and i little turn catwalk
yeah catwalk yeah catwalk yeah
i shake little tush catwalk
i'm sexy cat
too sexy cat
poor pussy poor pussy cat
i'm sexy love
too sexy love
love's going leave
and i'm sexy song",relaxed,2
ML1550,"oohoohooh
oohoohooh
oohoohooh
oohoohooh
ooh storm threatening
my life today
if i get shelter
ooh yeah i'm gonna fade away
war child
it's shot away
it's shot away
war child
it's shot away
it's shot away yeah
ooh see fire sweepin'
our street today
burns like redcoal carpet
mad bull lost way
war child yeah
it's shot away
it's shot away
war child yeah
it's shot away
it's shot away
rape murder shot away
it's shot away
rape murder yeah shot away
it's shot away
rape murder shot away
it's shot away
yeah
mmm flood threatening
my life today
gimme gimme shelter
or i'm going fade away
war child
it's shot away
it's shot away
it's shot away
it's shot away
it's shot away
i tell love sister
it's kiss away
it's kiss away
it's kiss away
it's kiss away
it's kiss away
kiss away kiss away",sad,3
ML1551,"it's sad livin' home
far city midnight fun
it's bad goin' school
so far dirty thing we've done
i'm king night time world
and headlight queen
i'm king night time world
come live secret dream
it's fine lovin' ease
far house family fight
it's fine bein'
bein' make everything alright
i'm king night time world
and headlight queen
i'm king night time world
come live secret dream alright
it's sad content
far music neon glow
ain't glad got time
far folk they'll never ever know
i'm king night time world
and headlight queen
i'm king night time world
come live secret dream
i'm king i'm king i'm king i'm king
i'm king i'm king i'm king i'm king
i'm king night time world
and headlight queen
i'm king night time world
come live secret dream
i'm king night time world
and headlight queen
i'm king night time world
come live secret dream
i'm king night time world
and headlight queen
i'm king night time world
come live secret dream",sad,3
ML1554,"last night incredible listen check
last night i felt sky open rain heaven
last night i felt sun moon star come together
last night i heard angel speak said u forever
and making love i saw vision tropical river
last night i
touched dream
when
last night i
touched dream
girl fulfill fantasy
touched dream
said rewrote book love making history
touched dream
last night brought dream reality
now last night i could sworn i saw eagle spread wing
last night i heard massive choir lift voice sing
last night i saw world living peace harmony
while making love i felt soul set free
last night i
touched dream
you
last night i
touched dream
and fulfill fantasy
touched dream
i said rewrote book love making history
touched dream
ooh yeah girl brought dream reality
the sun shine storm
oh yes mother nature guarantee
jumped mountain touched sky
over sea baby fly
when made love i see flower tree bird bee
last night i touched dream girl
touched dream
you right
touched dream
ohhh ohh oooh dream
touched dream
you fulfill fantasy oh baby yes
touched dream
and baby rewrote book love making history yeah yeah
touched dream
girl brought dream reality yeah hey
last night lying next
touched dream
you fulfill fantasy
touched dream
yeah
and baby rewrote book love making history
touched dream
forever i dream
a vision right
i know love making queen
touched dream
and i love making king
let man woman come
what god given
touched dream
the law reciprocity
and give amorocity
provided u food eat
touched dream
fills vacancy together perfect chemistry
forever anniversary
touched dream
you're root tree i'm branch leaf
the apple carrying seed
touched dream
fall winter summer spring
that's i ain't gon' let devil steal joy cause i done
touched dream
touched dream
touched dream",relaxed,2
ML1555,"soon time cleaning day
onward rode van
swept discolored waste
sickness crept hall
and death
almost burn play
ants belong
in place call
searching favorite flower
narrow hall
swept discolored waste
almost burn play
ants belong
in place call
danger's fallen tree
don't look good
they grow
led final peace
and diluted stream
they break",happy,1
ML1556,"he looked inside
he
he
love
he
he
he
ohh
he
he
love
he
love
he
that record record mix
you know click together
he
he
love
he
he
he
love
he
love
he
love
he
he made hard love
can ever like
love
love
ohh",angry,0
ML1557,"wake fear
i want love
yeah doll pain
i let get
yeah yeah
come back
afraid soon
that i'll harm
your eye blue
blue jewel
yeah yeah
come back faith
someone like
can find reason
of i
yeah yeah
wake fear
i want love
yeah doll pain
i let get
yeah yeah",happy,1
ML1558,"you drive around night
with radio high
and wonder like liked
and never feel time
youre one youre one
even dream i could betray
if i could shut eye
and disconnect mind
theres one thought id think
id think time
youre one youre one
even dream i could betray
cuz there nobody like
is dont like
you cold dead joke
yeah there nobody like
is dont like
like i
even dream i could betray
even dream i could betray
betray
even dream i could betray
even dream i could betray
betray",happy,1
ML1559,"the dog always bite
the serpent's underground
he lie without sound
so let serpent sleep
oh let serpent sleep
we're frozen underneath
so let serpent sleep
the worm eat peach
there's pebble beach
the swine mud
the eagle fly
so let serpent sleep
oh let serpent sleep
we're frozen underneath
so let serpent sleep
the ocean life breathes
and man creates machine
children run away
and night turn day
so let serpent sleep
let serpent sleep
we're frozen underneath
so let serpent sleep
let serpent sleep
we're frozen underneath
so let serpent sleep",angry,0
ML156,"she call say baby lonely ol' night
i know i'm scared lonely time
nobody told u gonna work way
no
i guess knew we'd work way
it's lonely ol' night
can i put arm around
it's lonely ol' night
custom made two lonely people like
radio playing softly singer's sad sad song
he's singing standing shadow love
i guess feel awfully alone
she say i know exactly mean
yeah yeah yeah yeah yeah
and sad sad sad sad feeling
when living inbetweens
but okay
it's lonely ol' night
can i put arm around
it's lonely ol' night
custom made two lonely people like
see john mellencamp liveget ticket low
she call baby
she call everybody baby
it's lonely ol' night ain't
it's lonely ol' night
can i put arm around
it's lonely ol' night
custom made two lonely people like
it's lonely ol' night
can i put arm around
it's lonely ol' night
custom made two lonely people like
yeah like
yeah like",happy,1
ML1560,"some people wake monday morning
barring maelstrom red flare warning
with explosion surprise
perform series exercise
hold fire
take place around open fire
before neuron declare crisis
before trace serotonin rise
before reading coffee ground
and pundit could make sound
and reading list vice
perform simplest exercise
so end war
there's nothing left defend cliff dover
so let u put pen concludes test
our mind scattered hell breakfast",sad,3
ML1561,"because sweet lovely girl i love
because sweet lovely girl true
i love ever girl i
i want morning girl i love
i want moment i feel blue
i'm living every moment girl
i've loved moment i saw
you looked that's
i feel i hope feel
because sweet lovely girl i love
because sweet lovely girl true
i love ever girl i
i'm livin' blue",angry,0
ML1562,"i'm lookin place go i alone
from thought memory
so music play i go back day
when love
oh oh
moja droga ja cię kocham
means i love
moja droga ja cię kocham
more ever know
kocham ciebie całym serce
love heart
return always
my melody love
wish i place hide sorrow pride
i can't get along
'cause love fine keep hurtin time
where i go wrong
oh oh
moja droga ja cię kocham
means i love
moja droga ja cię kocham
more ever know
kocham ciebie całym serce
love heart
return always
my melody love
oh oh
my melody love
my melody love
my melody love",angry,0
ML1563,"i get thing go right
i hangin' thumb slippin' foot
i take break i stand heat
just i thought i could never win
i pretty good shape i
i went movie last night
i stay long enough see end
'cause something going i see
everybody's making balcony
i missing fun
but i'm pretty good shape i'm
i tried hard get back race
i'd satisfied i could place
there's much competition best always win
i'm pretty good shape i'm
i went party made pass
one dream nasty
well i guess know i
but i pretty good shape i
i like dollar comin' yen
i pretty good shape i'm
doing pretty good shape i
doing pretty good shape i
doing pretty good shape i",happy,1
ML1564,"corrina corrina
gal long
corrina corrina
gal long
i've worrying baby
baby please come home
i got bird whistle
i got bird sings
i got bird whistle
i got bird sings
but i ain't agot corrina
life mean thing
corrina corrina
gal mind
corrina corrina
gal mind
i'm asittin' thinkin'
i can't keep cryin'see bob dylan liveget ticket low",sad,3
ML1565,"yeah
cccome
fuck goo goo dolls suck ball
they look like dork hang mall
eminem suck dr dre
they suck theyre gay
they suck dick lick sack
everybody shout heavy metal back
death metal
death metal
death metal
death papa roach blink
all fucking pussy sound like doggydoo
wearing baggy pant spiking hair
theyre worth crust underwear
where def leppard where mötley crüe
why lyric sound like dr seuss
death metal
death metal
death metal
see steel panther liveget ticket low
they suck as record company
death britney spears kill little slut
kill madonna fuck butt
fuck mariah carey death sheryl crow
they kiss camel toe
cents fag kanye west
shooting hot sperm others chest
death metal
death metal
death metal",sad,3
ML1566,"it's nasty
eight o'clock
it feel little bit different little le alive
on freeway backed
above viaduct window lexus
big black hole black yeah black looking back
hey today look feel distinctly like yesterday
big bill big house big mouth big wife
expels wife i i different life hey
be
the seize
will bring celebrity
oh killer life
oh killer life
oh killer life
oh killer life life
mm that's start started right
what mean need break
what mean tv need repair
do i everything asks
he say i'm sick yeah i'm sick
so kill wife kill kid
that's hey
see sheryl crow liveget ticket low
be
the seize
will bring celebrity
oh killer life
oh killer life
oh killer life
oh killer life
killer life
big tv attorney big tv cover
they put stand calvin klein suit
deals we're making deal
turning wheel trying get best foot door
justice seems
he's nice done anyway
life yeah that's life
but seven year eighteen day
he get caught video
magazines work find lord
he loses lord get book slash movie deal
for four yeah four pa
then say hey
be
the seize
will bring celebrity
oh killer life
oh killer life
oh killer life
oh killer life
oh killer life
oh killer life
oh killer life
oh killer life
oh killer life
oh killer life
oh killer life
oh killer life
oh killer life
oh oh killer life",relaxed,2
ML1567,"i always leave
if come way
i always turn around
please tell i love
please tell i love
i always keep
i never let
if come way weeping
i greet grin
please tell i love
please tell i love
if discover color love
she fly fly away
now try tenderness
you try hang around
oh i'm sure she'll love le
i'm sure she'll bring
please tell i love
please tell i love hersee big head todd monsters liveget ticket low",happy,1
ML1568,"i sit stair listen
the night time daylight fade away
it's haunting familiar tune
when i hear distance i say
that i'm home massachusetts
where daughter wife wait
all alone truth
it's i always i long
because i'm home
the north shore father life
i wear red sox hat around world pride
but berkshires heart
and i see distance i could cry
because i'm home massachusetts
where daughter wife wait
all alone truth
it's i always i long
nyla started preschool indie turned two
and zoe's perfect mix
they keep getting older time keep going
to think make daddy wanna cry
see aaron lewis liveget ticket low
so i passed sign welcome worthington
established long country came
a place hasnt really changed time
the way country i love used
because i'm home massachusetts
where daughter wife wait
all alone truth
it's i always i long
because i'm home massachusetts
where hero teach class everyday
where friend treat different
it's family i'll always stay
because i'm home",sad,3
ML1569,"for there'll cry
for sun shining
and i feel i'm
it's alright i know right
to i give world
to i'll never cold
'cause i feel i'm
it's alright i know right
and songbird singing
like know score
and i love i love i love
like never
and i wish love world
but i wish
and songbird keep singing
like know score
and i love i love i love
like never
like never
like never",relaxed,2
ML157,"i begin think i understand
anything
you i always ever ever
i see within eye
and that's i need show
everything i always take home
ever ever
now i know life given
more memory
day day see
in every moment there's reason carry
sweet love showin' u heavenly light
i've never seen beautiful sight
sweet love flowin' almost every night
i know forever we'll doin' itright
whenever i call friend
i believe i've come understand
everywhere i meant
forever ever
i think time come
knowin' i lucky one
ever love last
i always want call friend
you're glowing light life
the source pride life
everything i take back",happy,1
ML1570,"oh yeah well know i get working day day
i wanna fun i'm
i play game going way
and there's nothing like party kicking gear
i'm getting ready party tonight
yes i'm getting ready cruise
and got something
i've got something
baby party nobody care
what we're
baby party long
it's party party party
i can't believe people say
that sin way live die
you know there's never natural thing
there's brand new story old lie
so come get ready time life
'cause i'm getting right groove
and got something
i've got something
baby party nobody care
what we're
baby party long
it's party party party
so come oh come let's go get
get party need cue
you're sure find one crowd
just meet friend toke two
in place never play music loud
and get ready party tonight
cause i'm getting right groove
and got something
i've got something
you know i'm talking
baby party nobody care
what we're
baby party long
it's party party party
now man live bread alone
he's got loving every night
and woman's got truth known
let's get together honey alright
i said let's get together honey alright
so come let's get together honey alright
aww get
get party",sad,3
ML1571,"joan quizzical studied pataphysical
science home
late night alone test tube oh oh oh oh
maxwell edison majoring medicine
calls phone
can i take picture joaoaoaoan
but getting ready go
a knock come door
bang bang maxwell's silver hammer
came upon head
clang clang maxwell's silver hammer
made sure dead
back school maxwell play fool
teacher get annoyed
wishing avoid unpleasant sceeeene
she tell max stay class gone away
so wait behind
writing fifty time i must
but turn back boy
he creep behind
bang bang maxwell's silver hammer
came upon head
clang clang maxwell's silver hammer
made sure dead
p c said we caught dirty one
maxwell stand alone
painting testimonial picture oh oh oh oh
rose valerie screaming gallery
say must go free
the judge agree tell soooo
but word leaving lip
a noise come behind
bang bang maxwell's silver hammer
came upon head
clang clang maxwell's silver hammer
made sure dead
whoa whoa whoaoa",happy,1
ML1572,"with chord i'm playing
i can't pretend there's meaning
or thing i'm saying
but i'm tune
right tune
i'm tune
and i'm gonna tune
right
right
right
i get little tired say
do come often
but i look eye see harmony
and heartache soften
i'm getting tune
right tune
i'm tune
and i'm gonna tune
right
right
right
there's nothing need said
i'm bangin' old piano
i'm getting tune straight narrow
getting tune straight narrow
yeah i'm getting tune straight narrow
i'm singing note 'cause fit well
with way i'm feeling
there's symphony i hear heart
sets head areeling
but i'm tune
right tune
i'm tune
and i'm gonna tune
right
right
right
baby
baby
baby
baby
baby
i've got head
there's nothing need said
i'm bangin' old piano
i'm getting tune straight narrow
getting tune straight narrow",sad,3
ML1573,"more know
gonna let show
i love hey
you turned mind
inside
i can't hide
one kind
there doubt
i can't fight
your point view
in love
it's true
seems planned
and touch
it's enough
to understand
don't know
form offset
the day met
i knew i loved
the stake set
i can't forget
what made want
gave
a new beginning
now can't see
how
a happy ending
don't know
i love
more know
gonna let show",angry,0
ML1574,"got
be mornin'
got
be mornin'
when say hello world
got
be bringin' good time
and show i'm girl
oh feeling there'll
the moment i know love
'cause i look eye i realize
i need sharin' world beside
that's i've got
be mornin'
and welcomin' world
and show i'm girl
when say hello world world
he love
'cause i look eye i realize
i need sharin' world beside
that's i've got
be love begin
and that's everywhere go
i've got know
that he's he's home
he's home
got",angry,0
ML1575,"somewhere there's love
somewhere there's love
though i've hurt
it mean i'll never try anymore
to find one girl i've searching
and she'll right
in love we're gonna forever
somewhere
there's love
i'm looking baby
and i'm gonna find
they say true love come
i dreamed come
i'll really know true love feel
and i let go
she'll mine end time forever
hoohoo oohooh
there's love hey baby
a love
i'm gonna look look look
i know there's got girl
for somewhere
i see holding close
so close
and she'll mine mine
i know happy i
just girl
in love i know somewhere
there's love
and i'm gonna find
she may around corner
but i'm gonna find
somewhere
somewhere
somewhere
somewhere
somewhere somewhere somewhere
there's love",angry,0
ML1576,"i hanging around minute
baby dont give u hurt
i dont even know u deserve
but moon sky
who want alone
and star shine bright
who want alone
dont take home till sun come till sun come
dont take home till sun come till sun come
dont take home till sun come till sun come
dont take home till sun come till sun come
right next
you wanna
till sun come
i goin nowhere hurry
baby come take away worry
but moon sky
who want alone
and star shine bright
who want alone
see tiësto liveget ticket low
dont take home till sun come till sun come
dont take home till sun come till sun come
dont take home till sun come till sun come
right next
you wanna
till sun come
im head
im head
im head
im head
im head
but moon sky
who want alone
and star shine bright
who want alone
dont take home till sun come till sun come
dont take home till sun come till sun come
dont take home till sun come till sun come
dont take home till sun come till sun come
right next
you wanna
till sun come",happy,1
ML1577,"listen baby
i can't get mind
oh precious darlin'
it's matter time
before get together
and i promise
i'll make right
there'll doubt honey
please try understand
i wanna man
oh listen baby
listen darlin'
my sweet baby
seems matter i
mowin' lawn gassin' car
i'm still thinking
girl mystery
one let
i got bad
and good thing honey
please try understand
i wanna man
oh listen baby
listen darlin'
as i hear tick tock clock upon wall
i know time's moving wake call
and time make decision
and i know i want
no hesitation girl nonchalant
my old life
and ring i promise i'm
listen baby
listen darlin'
listen baby
listen darlin'
listen baby
listen darlin'
listen baby
listen darlin'
listen baby
listen darlin'
listen baby
listen darlin'",relaxed,2
ML1578,"if i would've knew girl next door
would've
i would've nice
a little kind
i would've looked twice
if i would've knew girl next door
would've
i probably would've shared grub
depending close
by would love
girl i'm surprised see
the young fine woman grew
your body's banging like se
even attitude flow pleasantly
i remember tonya hall
a girl like play basketball
as far i concerned one boy
i never cared sex
if i would've knew girl next door
would've
i would've nice
a little kind
i would've looked twice
if i would've knew girl next door
would've
i probably would've shared grub
depending close
by would love
i'm happy see home school
and i wanna let know i'm proud
even younger i admired
that's i used always pick fight
i remember used call name
mimic old tv show play childish game
like i tarzan jane
can nowadays
if i would've knew girl next door
would've
i would've nice
a little kind
i would've looked twice
if i would've knew girl next door
would've
i probably would've shared grub
depending close
by would love
if i would've knew boy next door would've
i would've nice
spent little time
i would've dressed cuter
if i would've knew boy next door
would've
i would've team
when played hide seek
instead chasing
you're fly
i know guy
phat car phat life
impressed i
oh maybe could jam like used baby
if i would've knew girl next door
would've
i would've nice
a little kind
i would've looked twice
if i would've knew girl next door
would've
i probably would've shared grub
depending close
by would love",relaxed,2
ML1579,"you're strange girl
i think come another world
you're strange girl
i really understand word
you're strange girl
i'd like shake around around
you're strange girl
i'd like turn upside
you're strange girl
the way look like
you're strange girl
i want
i think i'm falling
i think i'm falling
i think i'm falling love
with yousee the cure liveget ticket low",relaxed,2
ML158,"i'm ridin' car
you turn radio
you're pullin' close
i say
i say i like
but know i'm liar
'cause kiss ooh fire
late night
you're takin' home
you say want stay
i say i wanna alone
i say i love
but know i'm liar
'cause kiss ooh fire
you hold right start
a grip tight i tear apart
my nerve jumpin' actin' like fool
well kiss burn
but heart stay cool
well romeo juliet
samson delilah
baby bet
a love deny
my word say split
but word lie
'cause kiss ooh fire
ooh fire
hot kiss like fire
burn fire
i like fire
touchin' fire
touchin' burning fire
take home fire
with kiss like fire
kisses like fire",relaxed,2
ML1580,"i know fashion
and trifle uncool
but i can't help
i'm romantic fool
it's habit mine
to watch sun go
on echo beach i watch sun go
from nine five i spend time work
my job boring i'm office clerk
the thing help pas time away
is knowing i'll back echo beach someday
on silent summer evening
the sky's alive light
a building distance
surrealistic sight
on echo beach
waves make sound
on echo beach
there's soul around
from nine five i spend time work
my job boring i'm office clerk
the thing help pas time away
is knowing i'll back echo beach someday
echo beach far away time
echo beach far away time
echo beach far away time
echo beach far away time
echo beach far away time
echo beach far away time
echo beach far away time
echo beach far away time
echo beach far away time
echo beach far away time
echo beach far away time
echo beach far away time
echo beach far away time
echo beach far away time
echo beach far away time
echo beach far away time",sad,3
ML1581,"she sings somewhere can't see
she sits top greenest tree
she sends aroma undefined love
it drip mist
she's girl girl
the girl want
she's girl girl
the girl want
you hear calling everywhere turn
you know headed pleasure burn
but word get stuck tip tongue
she's real thing knew along
she's girl girl
the girl want
she's girl girl
the girl want
look mouth watering
look mind spinning
why admit
she's girl want
see devo liveget ticket low
she's girl girl
the girl want
she's girl shes girl
the girl want
she sings somewhere can't see
she sits top greenest tree
she sends aroma undefined lust
it drip mist
she's girl girl
the girl want
she's girl girl
the girl want
look mouth watering
look mind spinning
why admit
she's girl want
she's girl girl
the girl want
she's girl shes girl
the girl want
she's girl girl
the girl want
she's girl girl",angry,0
ML1582,"stone
then turn disown
don't let take fight outta
they'll walk name
till find someone else blame
don't let take fight outta
secrets hide lie
inside hidden alibi
don't let take fight outta
they put world hook
it's worse every time i look
i would rather take punch
than give shot
i'd rather find
than
shoulda known better
than mistake business love
shoulda known better
than mistake fist glove
it honor
til needed longer
don't let take fight outta
don't believe headline
check sometimes
the lie live become
the love lose numbs
don't let take fight outta
they say arrived
that's high class bribe
don't let take fight outta
i would rather take punch
than give shot
i'd rather find
than
shoulda known better
than mistake business love
shouda known better
than mistake fist glove
there's always someone younger
someone hunger
they'll say one
then straight leave lonely
like transplant patient
waiting donor
like half empty balloon
after party corner",sad,3
ML1583,"it's gon' trouble trouble
it's gon' trouble trouble
it's gon' trouble trouble
say man stop get get baby girl way
way work body make playa' wanna hit
did shook around
shorty look dropped ground
now i'm thinking i done found panty roaming town
this girl cuchie backside leaving ground
i like hound got double
but bubble say man girl trouble
baby girl know sexy way move body
hope music never stop i like way wind
don't pay attention i'm admiring body
i'm enjoying view strictly behind
you're back cold good
don't stop working pole
you know 'bout get girl
you better watch
it's gon' trouble trouble
if stop dancing like way pushing back
i'm saying gon' trouble trouble
if get closer i'ma somethin' grind grind
see ginuwine liveget ticket low
if stop dancing like way pushing back
i'm saying gon' trouble trouble
if get closer i'ma somethin' grind grind
baby girl something else way move
if wanna get closer baby alright
i'd like thank shawty coming party
'cause i'm enjoying view baby i got back
you're back cold good
don't stop working pole
you know 'bout get girl
you better watch come
it's gon' trouble trouble
if stop dancing like way pushing back
i'm saying gon' trouble trouble
if get closer i'ma somethin' grind grind
trouble trouble
if stop dancing like way pushing back
i'm saying gon' trouble trouble
if get closer i'ma somethin' grind grind
girl gonna get keep doin'
you must wanna get
you better watch girl 'cause gon' trouble
it's gon' trouble trouble
if stop dancing like way pushing back
i'm saying gon' trouble trouble
if get closer i'ma somethin' grind grind
trouble trouble
if stop dancing like way pushing back
i'm saying gon' trouble trouble
if get closer i'ma somethin' grind grind
t r o u b l e spell trouble trouble trouble
t r o u b l e spell trouble trouble trouble
you're trouble girl",happy,1
ML1584,"yeah
ready
i know well part
i know better i know
i know best better anyone
i know better i know
you part
you part
you part
you part
you part
give
you speak
you judge
you can't leave
can't hurt
just
me use
see tool liveget ticket low
i know well part
i know better i know
i know best better anyone
i know better i know
i know well better one might think
i know better i know
i know well part
i know best better anyone
i know well part
i know best better one might think
it's time make sacrifice
it's time die little give
i know best better one
i know better i know
a part",angry,0
ML1585,"tonight i came home early
'cause i wait see
you mind
lately i've thinkin' baby
of way i make happy
and tonight i'm gonna try
so unwind
relax mind
leave care behind
let's make love
slow easy way i wanna love tonight
slow easy way i wanna love tonight
slow easy way i wanna love tonight
slow easy
as lay
just explore other's treasure
they're hard find
we know secret
of make happy
i know know mine
so unwind
relax mind
leave care behind
let's make love
slow easy way i wanna love tonight
slow easy way i wanna love tonight
slow easy way i wanna love tonight
slow easy
come baby
no there's need worry
the kid asleep yeah yeah yeah
i know want
just much i want
i see eye oh
just unwind
relax mind
leave care behind
let's make love
slow easy way i wanna love tonight
slow easy way i wanna love tonight
slow easy way i wanna love tonight
slow easy
slow easy way i wanna love tonight
slow easy way i wanna love tonight
slow easy way i wanna love tonight
slow easy
slow easy
slow easy
slow easy
slow easy",happy,1
ML1586,"sugar sugar boo boo
what know love
it's test
it ain't life
tell
talk love
that's i want
i'd like give test
so darling prepare
when i say love please explain
what picture pop brain
'cause talk love
say think love
ooo talk love
you talking 'bout
now need taught
don't make afterthought
for every lesson that's wrong
you bet good lovin' gone
so let's erase doubt
take second two figure
speak lip ear
yes i know know i want hear
see patti labelle liveget ticket low
hey think love
ooo talk love
you talkin' 'bout
no i'm gonna play tit tat
when come affair heart
but i love i look back
and i know i love part
when talk love
i said think love
when talk love
you talking 'bout
so talk love
ooo think love
so talk love
you talking 'bout
ooh i said say name
that's right
said say name
said say name
what's name
my name love love love
i'm tellin'
said love morning
i said love afternoon
i'll give good love evening baby
oh that's name
oh name love
my name love
my name love
my name love
love love love
love love love
love love love",sad,3
ML1587,"he done let that's odd
always hurting never stop
must something wrong i'm lost
cause i can't quit letting heart
how many time i gonna let apologize
before i realize ain't worth
how many time gone light i blow
this critical i go
damn i'm sick tired keep lying
damn i'm sick tired feeling like i'm dying
so complaining either put let go
damn i'm sick tired making breaking
and i'm alone i wake
so complaining either put let go
i packing that's odd
and time i ain't playing i'mma call
i know i want revenge thought
and maybe i paid back i could move
how many time i gonna let tear
let hang around ain't worth
how many time gone light i blow
this critical i go oh yeah
damn i'm sick tired keep lying
damn i'm sick tired feeling like i'm dying
so complaining either put let go
damn i'm sick tired making breaking
and i'm alone i wake
so complaining either put let go
hey damn i wish i knew i know
damn i wish i never given benefit doubt
i can't believe i'm going boy got like woah
and dirty little secret i know
oh ooh ooh baby i think i done enough
i think time go away i can't take
i think i done enough oh yeah yeah
damn i'm sick tired keep lying
damn i'm sick tired feeling like i'm dying
so complaining either put let go
damn i'm sick tired making breaking
and i'm alone i wake
so complaining either put let go
no complaining oh yeah yeah yeah
either put let go
either put let go",relaxed,2
ML1588,"your love mean world
words could express joy bring
your love move tenderly
to side mean everything i sing
your love best
if i could give would yeah
settle love settle kiss
settle love never miss
so dear darling take hand
settle kiss
'cause i give
settle love never miss
your love mean world
oohhoo like ocean wide love run deep
your love move tenderly
like bird outside window sing
settle love settle kiss
settle love never miss
so dear darling take hand
settle kiss
'cause that's i give
settle love never miss
i can't bring precious star paradise
and thing really mind
all i give love true
from heart ooh
your love mean world
no word word express joy bring
your love best
if i i give everything baby
settle love settle kiss
settle love never miss
so dear darling take hand
settle kiss
'cause that's i give
settle love never miss
settle love
settle love
settle love
settle love
settle love
settle love
settle love
settle love
settle love
settle love
settle love
settle love",relaxed,2
ML1589,"i want thank pretty baby givin' love
my heart locked till came set free
i'm gonna love pretty baby love till end time
and iiiii'm gonna love pretty baby love till end time
i wanna thank folk making divine
thank loving way
mmmoohoohoohooh thank 'cause kind
i'm gonna take time thank honey
because mine mine mine
i'm gonna kiss morning kiss evening
and iiiii'm gonna kiss morning kiss evening
i'm gonna spend life loving one
i'm gonna spend life loving one",sad,3
ML159,"meeting view kill
face face secret place feel chill
nightfall cover know plan i'm making
still overseas could whole earth opening wide
a sacred mystery gaping inside
a week
dance fire
that fatal kiss need
dance fire
to fatal sound broken dream
dance fire
that fatal kiss need
dance fire
the choice view kill
between shade assassination standing still
the first crystal tear fall snowflake body
first time year drench skin lover's rosy stain
a chance find phoenix flame
a chance die
dance fire
that fatal kiss need
dance fire
to fatal sound broken dream
dance fire
that fatal kiss need
dance fire
when see view kill",relaxed,2
ML1590,"let rephrase question
your comment killing
why stop talking
now noise
i headache
i headache
you think might
might tumor
it's tumor
it's tumor
you think might
might tumor
it's tumor
it's tumor
stop talking
stop talking
it matter
who daddy
i asking question
so listen listen listen
listen
it's tumor
it's tumor
it's tumor
it's tumor
it's tumor
yeow
my daddy fireman
he probably big
but he's wrestler yeow
he definitely basketball coach
but question give headache
now
it's tumor
it's tumor",angry,0
ML1591,"you never lost sight
so scream heart
to reject one time
this tragic need hope
won't give
it's keep u alive
now survive
in game chess
now hold hand
and give
this final kiss
if i load gun would hold heart give life love
so bleed
this hate
with
and fight broken dream
if i load gun would give life love
so bleed
this hate
with
and fight broken dream
i never let die
i walk line
and daybreak eye
the whisper
and brand new scar
the brand new scar
do forgive
we never let die
we scream heart
to reject one time
if i load gun could hold heart give life love
so bleed
this hate
with
and fight broken dream
so bleed
this hate
and fight broken dream
if i load gun hold heart give life love
so bleed
this hate
with
and fight broken dream
and fight broken dream
and fight
fight
fight
fight
fight
these broken dream",sad,3
ML1592,"do want poet write
do want actor light
do wanna soldier fight love
do want travel world
do wanna diver pearl
or climb mountain touch cloud
be anyone want
bring life fantasy
i want something return
i want burn
burn baby
like candle night
burn
burn burn
are gonna gambler deal
are gonna doctor heal
or go heaven touch god's face
are gonna dreamer sleep
are gonna sinner weeps
or angel grace
i'll lay bed coal
offer heart soul
but return
i want burn
burn baby
like candle night
burn
burn burn
ohh
i want burn baby
ohh
laugh
cry
pray
fly
live
die u
i want burn
burn baby
like candle night
oh burn
burn burn
i want burn
i want burn baby
burn
i want burn
i want burn baby",angry,0
