song_id,lyrics,Mood,Mood_encod
ML1118,"i've been made blue
i've been lied to
when will i be loved

i've been turned down
i've been pushed 'round
when i meet a new girl that i want for mine
she always breaks my heart in two
it happens every time

i've been cheated
been mistreated

when will i be lovedyou might also like",angry,0
ML112,"you came on me like i'm the monster
words like razors rip my heart done
all around it's a disaster
what doesn't kill you makes you stronger
it just has been a rollercoaster
but now i feel i've had enough of her
it's like nothing can really stop her

fire, hell, and holy water
you came on me like i'm the problem
but now i feel i had enough of her
it's likе nothing can really stop her
fire, hеll, and holy water
fire, hell, and holy wateryou might also like",angry,0
ML1120,"i will not let pride in my core be rooted out
i will stand firm on my beliefs
live life the master of my destiny, see no other way to live

i am not the weak willed
nor am i a fool who can not see
i will not let pride destroy me
wise men can see the
difference in compromise
and laying down ones beliefs
there shall be wisdom in my beliefs
they shall be rooted in strength not failure
with lies on your tongue seek to deceive
you've fallen victim to the human condition
and it's lead to your defeat
i will not let pride destroy meyou might also like",sad,3
ML1121,"you'd think i would know
all the answers to the questions before i get old
but i've spent too much time thinking
and i've spent too much time doing
it's time to go


and i need fun
in my life
and i need life
in my fun

oh, i took a walk yesterday all around new york city
and i saw something written on a car
it said ""the less you own the more freedom you have""
the less you own the more freedom you have
so i went home and i threw it all away
in my funyou might also like",relaxed,2
ML1122,"it never makes no sense
fire, fire, fire, light up ya lighter, fire, fire, fire

armageddon is a deadly day
armageddon is a deadly way
they comin for you everyday
while senators on holiday
the army recruiters in the parking lot
hustling kids there jugglin pot
listen, young man, listen to my plan
gonna make you money, gonna make you a man
bom bom here's what you get: an m- and a kevlar vest
you might come home with one less leg but this thing will surely keep a bullet out your chest
so, come on, come on, sign up, come on
this one's nothing like vietnam
except for the bullets, except for the bombs, except for the youth that's gone
so we keep it on 'til ya comin' home
higher and higher
you might also liketell me, president, tell me if you will
how many people does a smart bomb kill?
how many of 'em do you think we got?
the general says we never miss a shot
and we never ever ever keep a body count
we killin so efficiently, we can't keep count
in the afghan hills, the rebels still fightin
opium fields keep providin
the best heroin that money can buy and
nobody knows where osama been hidin
the press confrences keep on lyin
like we don't know
some say engine, engine number nine
machine guns on a new york transit line
the war for oil is a war for the beast
the war on terror is a war on peace
tellin you they're gonna protect you and
tellin you that they support the troops
and don't let them fool you with their milk and honey
no, they only want your money
one step forward and two steps back
why do veterans get no respect
ptsd and a broken back
take a look at where your money's gone seen
take a look at what they spend it on
no excuses, no illusions
light up ya lighter, bring it home
fire, fire, fire, yeah, you know, so light up ya lighter
fire, fire, fire, fire, no, light up ya lighter",sad,3
ML1123,"that's how i escaped my certain fate


this might be your only chance
to prove it on your own
tulsa's not that
tulsa's not that far

besides, if you'd stay
i'd feel a certain guilt
did i hold you
did i hold you back?

can i count on you
if i fall apart?
yeah, if i fall a
if i fall apart

innocence, a novice's mistake
honesty's an actor's worst mistake
that's how i escaped my certain fateyou might also like",happy,1
ML1124,"now this could only happen to a guy like me
and only happen in a town like this
so may i say to each of you most gratefully
as i throw each one of you a kiss, this is...


my kind of town, chicago is
my kind of people, too
people who smile at you
and each time i roam, chicago is
calling me home, chicago is
why i just grin like a clown
it's my kind of town

my kind of razzmatazz
and it has all that jazz
and each time i leave, chicago is
tuggin' my sleeve, chicago is
the wrigley building, chicago is
the union stockyard, chicago is
one town that won't let you down
it's my kind of town!you might also like",happy,1
ML1125,"my love and i did meet
she crossed the salley gardens
with little snow-white feet

she bid me to take life easy
as the leaves grow on the tree
but i was young and foolish
and with her i did not agree
in a field down by the river
my love and i did stand
and upon my leaning shoulder
she laid her snow-white hand
she bid me take life easy
as the grass grows on the weirs
and now i am full of tears
it was down by the salley gardens
and with her i did not agreesee loreena mckennitt liveget tickets as low as $",sad,3
ML1126,"i wash only to get dirty again
i speak only to forget what i said

take care of me
wrap me up
shake me down
when i fall into myself
i'll pull you up and catch you when you fall
all was bright when i met you
helpless little creature
when i'm away, i'm with you
when i fall into myselfyou might also like",happy,1
ML1127,"baby, i could fall apart
to conceal, to protect, to serve and to reject

i'm turning into something
go all the way to the right
i'm going past, i'm going past, i'm going past the next two lights
chorus
hit the streets
they talk to me
a fickle beast who's nice today
it's such a waste, another day
such a waste, but it feels great
but it feels great
it feels great
everything has taken a turn
in disguise as what i want
i can leave her
i cantilever
but i keep coming back for more
you might also likechorus x 
but it feels great today
it may be a waste
another day",relaxed,2
ML1128,"angels although i can't see them
they're watching over everything i do
ain't no easy street around the bend on my road
no pot of gold at the end of my rainbow
but i don't mind cause baby i got you

the rain keeps the flowers from dyin'
the sun lights the world when it shines
the midnight sky has a blanket of stars and a moon
and baby i got you
i can't imagine one day without you in it
life alone just wouldn't be worth livin'
love would be a wish that never came true
lord knows i've got more than i deserve
but i don't question the prayer that i've had ansered
i did something right cause
baby i got you
and baby i got youyou might also like",happy,1
ML1129,"i've found new place to dwell
down at the end on a lonely street
that heartbreak hotel
and i get so lonely baby
i get so lonely baby
i get so lonely, i could die
and although it's always crowded
you still can find some room
for broken hearted lovers
to cry away their gloom
well the bellhop's tears keep flowing
the desk clerk's dressed in black
they've been so long on a lonely street
they'll never, never, never get back
so if your baby leaves
you got a tale to tell
just take a walk down lonely street
to heartbreak hotel
oh since my baby left me
i've found a new place to dwell
and i get so lonely, i could dieyou might also like",happy,1
ML113,"now this one's dedicated to all the youths who want to say nice things to all dem girls

treat her like diamonds and pearls
dedicated to all the girls around the world
 now this is rayvon and shaggy with a combination you can't miss

flip this one 'pon the musical disc  well
ah ah, wah wah wah


girl, you're my angel, you're my darling angel
closer than my peeps you are to me, baby 
shorty, you're my angel, you're my darling angel
girl, you're my friend when i'm in need, lady

life is one big party when you're still young
but who's gonna have your back when it's all done? 
it's all good when you're little, you have pure fun
can't be a fool, son, what about the long run?
looking back, shorty always mention
said me not giving her much attention 
she was there through my incarceration
i wanna show the nation my appreciation
you might also like
girl, you're my angel, you're my darling angel 

you're a queen and so you should be treated 
though you never get the lovin' that you needed 
could have left, but i called and you heeded
begged and i pleaded, mission completed 
mama said that i and i dissed the program
not the type to mess around with your emotion 
but the feeling that i have for you is so strong
been together so long and this could never be wrong
girl, you're my angel, you're my darling angel 
closer than my peeps you are to me, baby 

uh, uh
girl, in spite of my behavior, said i'm your savior

and you appear to me so tender, say girl i surrender

girl, in spite of my behavior, well, you are my savior
and you appear to me so tender, well, girl i surrender

now life is one big party when you're still young
and who's gonna have your back when it's all done
can't be a fool, son, what about the long run 
looking back shorty always mention
said me not giving her much attention 

closer than my peeps you are to me, baby
shorty, you're my angel, you're my darling angel ",angry,0
ML1130,"the walls falling through the floor
just as well to keep it a guessing game in store
you're with me now; will be again
other points in between
and the cruel, cruel mornings
have turned to days of swim or sink
if living right is easy, what goes wrong?

you're causing it to drown
didn't want to turn that way
doesn't make a difference now
silence knows can't drown a heart
happenstance is falling
through the cracks each day
too close now to change it
fool's gold is lighter anyway
when in doubt, move on
no need to sort it out
all other points in between
and i want to find the right side of you
you might also likeyou're causing it to drown
silence knows, can't drown a heart",sad,3
ML1131,"generals gathered in their masses
just like witches at black masses
evil minds that plot destruction
sorcerers of death's construction
in the fields, the bodies burning
as the war machine keeps turning
death and hatred to mankind
poisoning their brainwashed minds
oh, lord, yeah

politicians hide themselves away
they only started the war
why should they go out to fight?
they leave that all to the poor, yeah
time will tell on their power minds
making war just for fun
treating people just like pawns in chess
wait till their judgment day comes, yeah


now, in darkness, world stops turning
ashes where their bodies burning
no more war pigs have the power
hand of god has struck the hour
day of judgment, god is calling
on their knees, the war pigs crawling
begging mercies for their sins
satan, laughing, spreads his wings
you might also like",happy,1
ML1132,"how could i throw away a miracle?
how could i face another day?
it's all of my doing, i made a choice
and today, i pay
my heart is full of pain
how could you understand, the way i feel?
how could you relate to so much pain?
seems as though nothing can comfort me
so today, i pray
that someone should listen, for


nothing should matter
not when love grows inside you
the choice is yours
there's a miracle in store
a voice of love is crying out
don't throw love away

how could i let go of a miracle?
nothing could ever take its place
thought i was looking out for myself
now it seems the pain
is all that i have gained
i wonder if i could be your miracle
i wonder if i could spare you pain
seems as though nothing will comfort me
lord, less today, i pray
that you should come listen, for
you might also like

don't ever throw away your miracle
don't let it slip away
there's a miracle in store, for you

ooh, yeah",angry,0
ML1133,"there's stars we can wish upon, at the setting of the sun
the sunsets we can cry over, put our trouble's on the run
but more than all these miracles above, good people, we got love

everybody needs love, love, love
everybody needs love, love, love, love
just like they need the sun, moon and stars up above
a'int nobody ever found happiness, living their lives all alone
i used to go around like i didn't need nobody, to be me happy and alone
and one sad day i found myself in trouble, way down without a friend
along came the love of a real good woman, said she'd love me 'til the end
just like they need the sun and all the stars up above
just like they need the sun the stars up above
just like they need the sun and moon and stars up above
see drive-by truckers liveget tickets as low as $you might also likeeverybody, everybody everybody needs love
love, love, love, love, love, love
love, love, love, love, love, love",happy,1
ML1134,"mother teach me to walk again
milk and honey so intoxicating


i'm reunited
into the fire
i am the spark
into the night
i yearn for comfort

open the doors that lead on into eden
don't want no cheap disguise
follow the signs marked back to the beginning
no more compromise
and into the fire

free the water that carries me to sea
you i see as my security
you might also like
oh, i am the spark

i will stare at the sun until its light doesn't blind me
i will walk unto the fire 'til its heat doesn't burn me
and i will feed the fire
into the fire 
i yearn for comfort",sad,3
ML1135,"sometimes, i feel like throwing my hands up in the air
i know i can count on you
sometimes, i feel like saying, ""lord, i just don't care""
but you've got the love i need to see me through


sometimes, it seems the going is just too rough
and things go wrong no matter what i do
now and then, it seems that life is just too much
when food is gone, you are my daily need, oh
when friends are gone, i know my savior's love is real
you know it's real

'cause you've got the love, you've got the love and you've got the love
you've got the love, you've got the love and you've got the love

time after time i think, ""oh, lord, what's the use?""
time after time, i think it's just no good
'cause sooner or later in life, the things you love, you lose
you might also like
'cause i know i can count on you, oh",angry,0
ML1136,"guns that cross the street
you never know who you might meet
who's in disguise
ooh, as you blow a storm
there's no one there to keep you warm
it's no surprise
there's something in my eyes


it's a miracle, it's a miracle
and dreams are made of emotion

dance with the counterfeit
the plastic smiles and micro heat
i'll meet you there
run to the edge of town
where hollywood lay its footprints down
monroe was there
but do you really care?
you might also like
cry
it's a miracle
oh, cry


ooh, baby do, baby do, baby do, baby, do that bump, yeah
oh, hey
 and dreams are made of emotion

 made of emotion
yeah, emotion",angry,0
ML1137,"best intentions bring joyless droughts
pack your hacksaw come bust me out
when your dentures prevent your smile
these adventures will fill your eyes


with love

you've been going see-through, could do with a little sun
i'd give my liver to see you abide and ride shotgun
a bacchian scandal awaits me, just can't do it alone
your sweetheart probably hates me, but i'll send you home
your dome filled up with love
fill your eyes with love
you might also like
love will find you out
be sure love will find you out
as anybody with a kind word would know
gonna find you
fill your boots
fill your spine
fill your dome

with love",sad,3
ML1138,"white honey yeah any time i think i can

you wake up early in the morning
a-playing on the clarinet
whole town down when the man comes around
and no one pays their rent it's all spent on
white honey get it from the candy man
she's come and laid on a sample
a little sweet white honey bee
tastes so good that the whole town stood
and stared and looked at me
they all see the
c'mon and
but now i ain't wanna criticise
but let me tell you what i found
since they took away the record machine
white honey don't come around. get down!
you might also likewhite honey get it from the candy man oh oh oh oh oh
white honey-ee any time i think i can
said honey what you doing what you doing what you doing
what you're doing downtown tell me baby
honey what you do what you do what you doing
you're trying to make me look like a clown
i said hit white honey when the chips are down
i'm gonna taste white honey when ain't no one around
i said honey honey honey honey honey honey honey honey yeah
wah wah wah i said bop do do do do do bop do do do do do
bop do do do do do bop do do do do do bop do do do do do
bop do do do do do bop do do do do do bop yeah yeah
white honey white white honey honey white now yeah yeah",angry,0
ML1139,"your sorry eyes, they cut through the bone
they make it hard to leave you alone
leave you here wearing your wounds
waving your guns at somebody new


baby, you're a lost
baby, you're a lost cause

there's too many people you used to know
they see you come and they see you go
they know your secrets and you know theirs
this town is crazy, nobody cares

i'm tired of fighting
fighting for a lost cause
see beck liveget tickets as low as $you might also like
there's a place where you are going
you ain't never been before
no one laughin' at your back now
no one standing at your door
is that what you thought love was for?
",happy,1
ML114,"well, in come di ting dem call di broken heart
this blessed love will never part
yuh done know it from di start
mi tell dem seh a dutty, yeah
a sean paul and sasha
come sing fi dem, baby


though you make me holler, though you make me sweat
i can't get your tenderness
still, i can't get you off my mind
what is it about you, baby?
a just di dutty, dutty love

i'm still in love with you, boy
well, i'm a hustler and a player
and you know i'm not a stayer
that's the dutty, dutty love
so, girly, try to understand
that a man is just a man
blessed loving from the start
but you know we had to part
that's the way i give my love
i'm still in love with you 
but a man gotta do what a man gotta do
see sean paul liveget tickets as low as $you might also like
girl, well, i never had fi promise you no bling bling fi hold you, girl
well, a just di loving weh mi fling fling control you, girl
and a-make yuh head swirl, and a-make yuh body twirl
and a-make yuh wanna be my one and only baby girl
night after night, mi give yuh love fi keep yuh warm
gyal, yuh never get this kinda loving from yuh born
and now yuh waan draw card, seh mi jus cyaan perform

i love you, baby
a true you get di likkle loving and mi gone?
you don't know how to love me
i and i nuh have no time fi no kissing and charm
not even how to kiss me
a true mi tek yuh likkle heart by storm?
i don't know why
baby girl , baby girl 

so, girly, can't you understand
that a man is just a man?
the blessed loving from the start
yo, but a man gotta do what a man gotta do, girl

ayy, a true mi give har thug love and seh, ""bye, bye, bye""
mi tun around, she ask di question, ""why, why, why?""
when mi leaving, mi see di gyal a cry, cry, cry
and it hurts mi heart fi tell a lie, lie, lie
so don't cry no more, baby girl, for sure
just remember the good times we had before

i and i nuh have no time fi no kissing up nor charm
ayy, baby girl

so, girly, don't you understand
but a man gotta do what a man gotta do, girl

i don't know, i don't know
i don't know
with you, boy",sad,3
ML1140,"appetizing young love for sale
love that's fresh and still unspoiled
love that's only slightly soiled
love for sale

who will buy?
who would like to sample my supply?
who's prepared to pay the price for a trip to paradise?
oh love for sale
let the poets pipe of love in their childish way
you see i know every type of love better far than they
and if you want the thrill of love
i've been through the middle of love
old love
new love
every love but true love
i'm advertising young love for sale
if you want to try my wares
follow me and climb the stairs
if you want the thrill of love
see dianne reeves liveget tickets as low as $you might also likeoh love for sale
oh love oh love my love young love
for sale",relaxed,2
ML1141,"ah yeah
time to come back home y`all
come on, come on, come on


for god i`m a slave to get to heaven reverend said i gotta be saved
and behave and also stuck in my ways give him praise
words can`t express what i feel inside of my flesh
every breath is giving him glory until my death 
cuz everyday i`m seeing him work 
i don`t wanna do no more dirt 
if the path i was on was wrong 
it`s time to come home

it doesn`t matter where you been or what you did wrong
it doesn`t matter who you are  you`re always welcome
it only matters that your heart believes and you confess
if you committed any sin you`ll be forgiven

callin on all of god`s children 
if you wanna be delivered 
i`ve been rescued by the saviour 
if you wanna be in his favour 
you might also like
come on home
come on come on home
oooh yeah yeah

if you can`t see your way out and you`re drowning in your regrets
if you have everything you want but you still can`t find happiness
it`s when you feel like you`re forsaken life can be so hopeless
maybe you need to come home so your life can be cleansed

don`t bare the burden all by yourself 
the redeemer`s here he`s gonna give you help 
come unto him and he will give you rest
for any heart that`s heavy laden
soul salvation, ooh

my home, your home
in his everlasting arms

dont you know its time to come home
deliver me
i`ve been rescued by the saviour
dont you wanna be in his favour

time to come home",happy,1
ML1142,"any day now you'll close the door, and walk away
i'll be picking through the pieces and wondering how it came to this
if things don't go the way you want it
well that's the way it goes

these photographs remind me
of all the things i said
and the promises i made you
on the day that we first met
but ain't that just like you baby
ain't that just like you
ain't that like you
used to be your sun in my sky
it's all over and the days go by
it ain't been easy to slowly watch you go
i wonder if you know just what you're doin' to me
knowing what we've been through before, what am i say
you've been acting strangely lately, so far away yet you're next to me
when things are not the way they should be
gotta know when to let it go
you might also likeused to be your sun in my sky
you been doing me wrong
but i'd have you back if it were mine to choose
but i'd still have you back if it were mine to choose
till the clouds came over and the night set in
it ain't been easy to slowly watch you go, oh no",relaxed,2
ML1145,"that you've never written
i can't begin to compromise
on a problem that you have invented

dead stares cut a paper heart
and beats ink in these pages
letters written in regret
to many lifeless faces
this is the end of me
i am running on empty
hours spent pouring over these words
with nothing gained
all that was lost with nothing learned
i'm just feeling drained
this is taking so much out of me
i am doubting my place as of late
i wish i could make this paper heart come alive
all my time spent on writing this living lie
you might also likei wish i could make this paper heart come alive
all my time spent on this lie",sad,3
ML1146,"""obsession,"" animotion
""ode to billie joe,"" bobbie gentry
""one fine day,"" the chiffons
""only the lonely,"" roy orbison
""ordinary people,"" neil young
""our lips are sealed,"" the go-gos
""over the edge,"" ellen shipley",happy,1
ML1147,"so afraid that he might show
yeah, runnin' scared, what would i do?
if he came back and wanted you
just runnin' scared, feelin' low
runnin' scared, you love him so
just runnin' scared, afraid to lose
if he came back which one would you choose
then all at once he was standing there
so sure of himself, his head in the air
my heart was breaking, which one would it be
you turned around and walked away with meyou might also like",angry,0
ML115,"i-i love the colorful clothes she wears
and the way the sunlight plays upon her hair
i hear the sound of a gentle word
on the wind that lifts her perfume through the air


i'm pickin' up good vibrations
she's giving me excitations 
i'm pickin' up good vibrations 
she's giving me excitations 
she's giving me excitations 

close my eyes, she's somehow closer now
softly smile, i know she must be kind
when i look in her eyes
she goes with me to a blossom world
you might also like


i don't know where but she sends me there



gotta keep those lovin' good vibrations a-happenin' with her
gotta keep those lovin' good vibrations a-happenin'

good, good, good, good vibrations 

good, good, good, good vibrations

nah-nah-nah-nah-nah, nah-nah-nah
nah-nah-nah-nah-nah, nah-nah-nah 
nah-nah-nah-nah-nah, nah-nah-nah ",relaxed,2
ML1150,"powerful and holy god
he's a mighty god
powerful and holy god yeah
he's a mighty god
he's a migthy god, mighty mighty god
for we wrestle not against flesh and blood
but against principalities, in the heavenlies
and we will stand and behold our ground
for we have all authority, power in jesus name
don't you worry 'bout a thang
vamp:
powerful, mighty & holy
king of kings, his name is worthy
mighty god, he's a mighty god
don't you worry 'bout a thang!you might also like",happy,1
ML1151,"i will bless you lord because you've been so good
you have been my strength in the time of weakness
theres never been a time i couldn't count on you
so i will bless you, oh, lord, in the midst of the people
come on somebody, right here, right now
we come to give your name the glory
somebody help me
sisters tell me something, come on
looked around the week was gone
worked my fingers to the bone, i should've known
that the struggle i had faced wasn't over
drama won't leave me alone
when the world all around me gives me every reason to faint
my first and the last real defense is to stand and say
no matter what is going on
my god still sits upon the throne
i might get down but not for long
my praise will keep me moving on
join in together like this, like this come
sister tell me something else
see fred hammond liveget tickets as low as $you might also liketurned around i'd made it through
wasn't sure of how i would surely fade but you'd cover
and my joy you would renew
you know the enemy seeks and he roars with his plans to abuse
in the midst of his rage and his lies let us stand on the truth
no matter what the circumstance
i know my life is n his hands
the storms may come but not for long
now if i'm really honest i really gotta say
that i get somewhat discouraged when trials come my way
but this will be my choice, will be my choice
no matter what the day may bring to you
keep praising god
whether up or down, whether good or bad
keep your praise always
whether this or that just don't hold back
keep your praise flowing
keep on, keep praisin'
keep on praisin'
somebody put your hands together
when it seems like your world is going crazy
this is what you do
get your praise, keep your praise, keep on praisin'
put your hands let me hear the horns play
when the world all around you is sinking sand
somebody lift your hands and say
i'm gonna praise him anyway
keep your praise always",happy,1
ML1152,"this too shall pass afterwhile
scars will heal, you'll love again
it won't hurt you afterwhile
it won't hurt afterwhile
stuck between if and when, my, my
you prayed and tried but still no end
god's purpose soon you'll understand

afterwhile, afterwhile
so when the pain has come to end

and now your heart is whole again

help someone who needs to know

that it won't hurt them afterwhile

it won't hurt them afterwhile

it won't hurt them afterwhilesee kirk franklin liveget tickets as low as $",relaxed,2
ML1153,"looking at the sky, starry-eyed
searchin' for the place, weary-eyed
crying in the night, teary-eyed

don't you know that it's true
that for me and for you
the world is a ghetto
wonder when i'll find paradise
somewhere there's a home sweet and nice
wonder if i'll find happiness
never give it up now i guess
you might also like------ long instrumental break ------
there's no need to search anywhere
happiness is here, have your share
if you know you're loved, be secure
paradise is love to be sure

{",happy,1
ML1154,"there's someone coming over the hill someday
he doesn't know your name
but he knows just what you've done
so i've thought all about the end of us
the divide that would come to break out love
through bullet holes everything is clear
i call your name
when i sleep i'm seeing your face
cos i gotta get home tonight
i gotta get home tonight
if it's the last thing i ever do in my life
i've gotta get home tonight
illumination of the heart
on the battlefield, in the dark
the radio waves, they speak over you
time after time, over again
the boys on the front line, they turn into men
i pray that i'm gonna get get get out of here alive
you might also like",happy,1
ML1156,"just a little
lay with me
stay with me
just a little more

you are love
you are soul
you are real to me
some might say my love devours you whole
some might say that life is my love
fools like us remind me trust
the way i feel surround you up
some might say my love is reaching you
some might say that life is waiting…
alone
you are tears
you i know
you might also likeand i could love you
i could love you home
and all i ask for is that i love you
that i love you more
i would say empty things have empty dreams that find me
the ways i feel surround you up
and i could love you, i could love you home
in ways i feel surround you
you are real
you i feel
stay with me just a little more…
cause fools like us remind me trust
the ways i feel love
do i feel love?",angry,0
ML1157,"going so slow, slow, slow
just down below me is the old sea

nobody knows, knows, knows
so many things, things, so
so out of range, sometimes so strange
sometimes so sweet, sometimes so lonely
the further i go
more letters from home never arrive
and i'm alone, all of the way
all of the way, alone and alive
just have to go, go, go
where i don't know, know, know
this is the thing somebody said
somebody told me a long time ago
as i row, row, row
see patty griffin liveget tickets as low as $you might also likeas i row, row, row
just down below me is the old sea",angry,0
ML1158,"oh, yeah
uh, uh, ohh

girl, it feels like heaven
when i make love to you
there's no space or loophole for
no one to get to you
'cause i'm so much in love

so much in love
i'm fallin' in love with you
because i'm so much in love
i'm so much in love with you
baby, you're the one
that make me strong
and together we long
we keep holdin' on and on
you might also likeand if there's something, baby
you would love to try
all we've got to do is love
the love could show us
you're my everyday and every time
you're the one that's by my side
never let me go and that's a no, no
i'll love you till i die
our love us forever
there's nothing to measure
baby, want to love you
there isn't no lie
so deep in love
and i don't wanna do no one but you
i'm so much in love
i'm so much in love with you",angry,0
ML116,"we've been together since way back when
sometimes i never want to see you again
but i want you to know, after all these years
you're still the one i want whispering in my ear


you're still the one i want to talk to in bed
still the one that turns my head
we're still having fun and you're still the one

i looked at your face every day
but i never saw it 'til i went away
when winter came, i just wanted to go 
deep in the desert, i longed for the snow
you're still the one that makes me laugh
still the one that's my better half
you're still the one that makes me strong
still the one i want to take along
yes, you are
you might also likeooh
ooh

changing, our love is going gold
even though we grow old, it grows new
you're still the one that i love to touch
still the one and i can't get enough
you're still the one who can scratch my itch
 still the one that i wouldn't switch
you are still the one that makes me shout
still the one that i dream about
you are still the one
you're still the one
we're still having fun and you're still the one",angry,0
ML1161,"if you hear a song in blue
like a flower crying for the dew
that was my heart serenading you
my prelude to a kiss


and if you hear a song that grows
from my tender sentimental woes
that was my heart trying to compose
a prelude to a kiss

though it's just a simple melody
with nothing fancy, nothing much
you could turn it to a symphony
a schubert tune with a gershwin touch

oh, how my love song gently cries
for the tenderness within your eyes
my love is a prelude that never dies

you might also like

my prelude to a kiss",happy,1
ML1162,"make me your baby
i'll find a way to please you every day

make me, make me your baby 
kiss me, kiss me and maybe you will see
paradise is waiting for you and me
if you'll make me your baby 
if you'll make me your baby , oh
you'll know a love no one has known before
a love that we would share forever more
when i'm your baby
oh, make me your baby
c'mon, c'mon, c'mon and make me your baby 
can't you see i want to be your babyyou might also like",angry,0
ML1163,"and i know if i lose you, then i'll lose my mind
so lie to me, lie to me, make me believe everything you say
just, lie, lie, lie, lie, i'd rather have it that way

nobody told me you were cheating
aw it's just a feeling i had
so if i'm right, you got to lie to me
then i won't feel so bad
because the truth would only hurt me
and that price is too big to pay
so lie to me, lie to me, i'd rather have it that way
now you may think i'm foolish for saying what i said
but the truth could mean i'd lose you
so tell me a little lie instead
tell me that you love me and i'll believe every word you say
even if you lie, lie, lie, lie, i'd rather have it that wayyou might also like",sad,3
ML1164,"deep as the bottom of the ocean
pure as the new born baby
outshines the sun above
that's a pretty good love

baby, my love will last
long as life in my body
i swear to you on the bible
any old time you say
baby, please come on home
wanna put my arms around you
squeeze you till you're ol' black cold cream
that's the way i feel about you
ain't nobody love you like i do
honey, i know just what to do
ain't much to look at, i won't win a price
when it comes to lovin' i'll open your eyes
baby, i love you so
you got me beggin' and pleading
your love is all i need
there's nothin' i wouldn't do
you might also likeain't nobody love you like i do
see, your love is all i need
that's a pretty good love",angry,0
ML1165,"i want to tell you
my head is filled with things to say
when you're here
all those words, they seem to slip away


when i get near you
the games begin to drag me down
it's all right
i'll make you maybe next time around

but if i seem to act unkind
it's only me, it's not my mind
that is confusing things

i feel hung up, but i don't know why
i don't mind
i could wait forever, i've got time

sometimes i wish i knew you well
then i could speak my mind and tell you
maybe you'd understand
you might also like

i've got time",angry,0
ML1166,"said farewell to my last hotel, it never was much kind of abode
glasgow town never brought me down when i was heading out on the road
carlisle city never looked so pretty, and the kendal freeway's fast
slow down driver, wanna stay alive, i wanna make this journey last


helen 
hell on wheels
ain't nobody else gonna know the way she feels
and they're never gonna take her away

m south down liverpool, where they play the west coast sound
sailor sam, he came from birmingham, but he never will be found
doin' fine when a london sign greets me like a long lost friend
mister motor won't you check her out, she's gotta take me back again
you might also like
got no time for a rum and lime, i wanna get my right foot down
shake some dust off of this old bus, i gotta get her out of town
spend the day upon the motorway, where the carburetors blast

say bye-bye!
bye-bye!
one, two, three, four",angry,0
ML1167,"we raced down to the sea
standing there on freedom's shore
waiting for the sun

can't you feel it
now that spring has come
that it's time to live in the scattered sun
waiting, waiting, waiting, waiting
waiting for you to come along
waiting for you to hear my song
waiting for you to tell me what went wrong
this is the strangest life i've ever known
waiting for the sunyou might also like",angry,0
ML1168,"well, since my baby left me
well, i found a new place to dwell
well, it's down at the end of lonely street
at heartbreak hotel


where i'll be, i'll be so lonely, baby
well, i'm so lonely
i'll be so lonely, i could die

although it's always crowded
you still can find some room
for broken-hearted lovers
to cry there in their gloom
they'll be, they'll be so lonely, baby
they'll be so lonely
they're so lonely, they could die

now, the bellhop's tears keep flowin'
and the desk clerk's dressed in black
well, they've been so long on lonely street
they'll never, never look back
you might also like
and they get so, they get so lonely, baby
well, they are so lonely

well, now, if your baby leaves you
and you got a tale to tell
well, just take a walk down lonely street
to heartbreak hotel
where you will be, you will be, you'll be so lonely, baby
well, you will be lonely
you'll be so lonely, you could die

where they get so, they get so lonely, baby
well, they're so lonely
they'll be so lonely, they could die",relaxed,2
ML1169,"i say everybody's got to have their day

and don't you know that
everybody's got to love somebody sometime
everybody's got to win a heart
when you do, i hope you never part
i once found love, found love just like you
but then he came, he might come to you
everybody's got to lose somebody sometime
but everybody can part
so take care that you don't lose your heart
take my advice and you'll always find
you'll be happy all of the time
take my advice and you will see
you'll be happy as you can be
listen people to what i say
see herman’s hermits liveget tickets as low as $you might also likeand don't you know that
you never part
listen people
listen people",happy,1
ML117,"everytime i've held you i thought you understood
people say a love like ours will surely pass
but i know a love like ours will last and last

but maybe i was wrong not knowing how our love should go

but i wasn't wrong in knowing how our love would grow

and everytime i think of you 
everytime i think of you 
it always turns out good
seasons come and seasons go but our love will never die
let me hold you, darlin', so you won't cry
'cause people say that our love affair will never last
but we know a love like ours will never pass
you might also likepeople say a love like ours will surely pass
and everytime i think of you
everytime i think of you
everytime i think of you",sad,3
ML1170,"why you and i
will by and by
know true love ways

sometimes we'll sigh
sometimes we'll cry
and you'll know why
just you and i
throughout the day
our true love ways
will bring us joy to share
with those who really care
you might also likesometimes we'll sigh
know true love ways",happy,1
ML1171,"color in sky, prussian blue
scarlet fleece changes hue
crimson ball sinks from view


wear your love like heaven 
wear your love like heaven 

lord, kiss me once more
fill me with song
allah, kiss me once more
that i may, that i may
wear my love like heaven 
wear my love like heaven 


color sky, havana lake
color sky, rose carmethene
alizarin crimson
you might also like

cannot believe what i see
all i have wished for will be
all our race proud and free

carmine, carmine",happy,1
