song_id,lyrics,Mood,Mood_encod
ML1109,"love , love , love oh , babi , oh , oh , oh , babi love , love oh , babi , oh , babi tonight 're gon na someth differ tonight 're gon na touch littl differ i 'm gon na wait hand foot , like king , babi just lay back i 'll show way 'caus tonight 're gon na kiss littl differ i 'm gon na make bodi feel littl differ i hope readi , readi , readi readi love oh , 'caus gon ' make you might also like i see eye 're surpris i 'm gon na put thing , i 'll blow mind and watch bodi shake do n't stop , let shake i 'll control bodi tonight 'caus i know nobodi ever touch bodi like and i done ya , babi , i 'll promis 'll never leav 'caus would n't know one night we gon ' make love , love , love oh , babi oh , babi all ladi hous tonight look men tell 'em oh babi , tonight gon ' make love we gon ' make love all fella hous tonight look girl tell 'em babi , tonight gon ' make love oh , gon ' make love , love , love love , love , love yeah , yeah oh , oh",sad,3
ML111,"the hardship pain that true lover must endur that 's sure i regret but much thi special love must secur more there 's better feelin' than i rise see morn sun and watch sunris eye you 're like summer breez when i 'm go winter time so babi take love mine 'caus anyth want , girl i give anyth need , girl my heart true anyth want , girl my heart alway true they say 're bit , 're twice shi i reason ask , oh we must understand ultim plan is live happi life in you might also likether 's better feelin' that come winter time so honey , i hope realiz my heart alway true i sure give my heart alway true",angry,0
ML1110,"everywher everywher , everywher i go everywher i 've thing i see is beauti peopl , beauti peopl beauti peopl , beauti peopl oh-woah , n't know ? do n't know ? oh-woah , 're beauti , n't know ? oh-woah , beauti , n't know , know , know ? live life , live life , let love insid it 's life , 's life your beauti 's deep insid , insid do n't let 'em bring , the beauti insid know , know , know , know , know you might also like take time , take time , take sexi time do n't lose head , lose head it 's life , 's life , got live right beauti peopl",happy,1
ML1111,"even though i walk valley shadow death your perfect love cast fear and even i 'm caught middl storm life i wo n't turn back i know you near and i fear evil for god and god whom shall i fear oh you never let go through calm storm in everi high everi low lord you never let go , yeah and i see light come heart hold a gloriou light beyond compar and end troubl but day come we 'll live know you earth see jeremi camp liveget ticket low $ you might also like ye , i see light come heart hold but day come , oh still i prais you , lord still i prais you , lord , oh sing through calm storm everi high everi low oh you never let go , lord you never let go , yeah oh , you never let , oh , oh you never let go , lord",relaxed,2
ML1115,"you , dear onli two tea , dear from moment from happi day no blue song onli hoop-dee-doo song for 've got love i need much you 've got skin i love touch got arm hold tight got sweet lip kiss goodnight you i , babe we 'll ridin ' high , babe everi care gone you might also likefrom , happi day for 've got love i need much yeah , 've got kind skin i love touch and 've got arm hold tight you 've got love lip kiss goodnight everi one care gone from moment from moment from moment",relaxed,2
ML1116,"said gone good i would get back if i could i n't know gone i n't know all i know i 'm lone back i love better put trust , yeah put trust , , yeah babi come home , yeah babi come home it 's secret babe mess around it 's secret babe got man across town but know love i n't mean harm yeah , listen i ever get hand be doin time counti farm so put trust , yeah babi come home , yeah babi come home you might also like yeah got letter today yeah babi come home yeah come home listen babe , come home yeah",relaxed,2
ML1117,"friend come dime dozen but i know i never find friend like and 's i wan na sing song wherev wherev i want let know that i never lie i promis i never lie 'caus 'll alway friend i never lie 'caus friend like last forev sit window , i 'm think all fun thing use i feel pain , pleas come back 'caus friend like come lifetim i never lie 'caus 'll alway friend i never lie 'caus friend like last forev you might also like on phone , laugh joke , cri sulk in dream , 're still 'caus friend like come lifetim i never lie when i think , i think someon special and use , yeah i know 'll alway friend i 'm sad end i never lie 'caus 'll alway friend i never lie 'caus friend like last forev i never lie i never lie 'caus 'll alway",relaxed,2
ML1118,i 've made blue i 've lie when i love i 've turn i 've push 'round when i meet new girl i want mine she alway break heart two it happen everi time i 've cheat been mistreat when i lovedy might also like,happy,1
ML112,"you came like i 'm monster word like razor rip heart done all around 's disast what n't kill make stronger it rollercoast but i feel i 've enough it 's like noth realli stop fire , hell , holi water you came like i 'm problem but i feel i enough it 's likе noth realli stop fire , hеll , holi water fire , hell , holi watery might also like",relaxed,2
ML1120,"i let pride core root i stand firm belief live life master destini , see way live i weak will nor i fool see i let pride destroy wise men see differ compromis and lay one belief there shall wisdom belief they shall root strength failur with lie tongu seek deceiv you 've fallen victim human condit and 's lead defeat i let pride destroy meyou might also like",angry,0
ML1121,"you 'd think i would know all answer question i get old but i 've spent much time think and i 've spent much time it 's time go and i need fun in life and i need life in fun oh , i took walk yesterday around new york citi and i saw someth written car it said `` the less freedom '' the less freedom so i went home i threw away in funyou might also like",relaxed,2
ML1122,"it never make sens fire , fire , fire , light ya lighter , fire , fire , fire armageddon deadli day armageddon deadli way they comin everyday while senat holiday the armi recruit park lot hustl kid jugglin pot listen , young man , listen plan gon na make money , gon na make man bom bom 's get : m- kevlar vest you might come home one less leg thing sure keep bullet chest so , come , come , sign , come thi one 's noth like vietnam except bullet , except bomb , except youth 's gone so keep 'til ya comin ' home higher higher you might also liketel , presid , tell how mani peopl smart bomb kill ? how mani 'em think got ? the gener say never miss shot and never ever ever keep bodi count we killin effici , ca n't keep count in afghan hill , rebel still fightin opium field keep providin the best heroin money buy nobodi know osama hidin the press confrenc keep lyin like n't know some say engin , engin number nine machin gun new york transit line the war oil war beast the war terror war peac tellin 're gon na protect tellin support troop and n't let fool milk honey no , want money one step forward two step back whi veteran get respect ptsd broken back take look money 's gone seen take look spend no excus , illus light ya lighter , bring home fire , fire , fire , yeah , know , light ya lighter fire , fire , fire , fire , , light ya lighter",happy,1
ML1123,"that 's i escap certain fate thi might chanc to prove tulsa 's tulsa 's far besid , 'd stay i 'd feel certain guilt did i hold did i hold back ? can i count if i fall apart ? yeah , i fall if i fall apart innoc , novic 's mistak honesti 's actor 's worst mistak that 's i escap certain fatey might also like",relaxed,2
ML1124,"now could happen guy like and happen town like so may i say grate as i throw one kiss , ... my kind town , chicago my kind peopl , peopl smile and time i roam , chicago call home , chicago whi i grin like clown it 's kind town my kind razzmatazz and jazz and time i leav , chicago tuggin ' sleev , chicago the wrigley build , chicago the union stockyard , chicago one town wo n't let it 's kind town ! you might also like",happy,1
ML1125,my love i meet she cross salley garden with littl snow-whit feet she bid take life easi as leav grow tree but i young foolish and i agre in field river my love i stand and upon lean shoulder she laid snow-whit hand she bid take life easi as grass grow weir and i full tear it salley garden and i agreese loreena mckennitt liveget ticket low $,happy,1
ML1126,"i wash get dirti i speak forget i said take care wrap shake when i fall i 'll pull catch fall all bright i met helpless littl creatur when i 'm away , i 'm when i fall myselfy might also like",angry,0
ML1127,"babi , i could fall apart to conceal , protect , serv reject i 'm turn someth go way right i 'm go past , i 'm go past , i 'm go past next two light choru hit street they talk a fickl beast 's nice today it 's wast , anoth day such wast , but feel great but feel great it feel great everyth taken turn in disguis i want i leav i cantilev but i keep come back you might also likechoru x but feel great today it may wast anoth day",happy,1
ML1128,angel although i ca n't see they 're watch everyth i ai n't easi street around bend road no pot gold end rainbow but i n't mind caus babi i got the rain keep flower dyin' the sun light world shine the midnight sky blanket star moon and babi i got i ca n't imagin one day without life alon would n't worth livin' love would wish never came true lord know i 've got i deserv but i n't question prayer i 've anser i someth right caus babi i got and babi i got youyou might also like,sad,3
ML1129,"i 've found new place dwell down end lone street that heartbreak hotel and i get lone babi i get lone babi i get lone , i could die and although 's alway crowd you still find room for broken heart lover to cri away gloom well bellhop 's tear keep flow the desk clerk 's dress black they 've long lone street they 'll never , never , never get back so babi leav you got tale tell just take walk lone street to heartbreak hotel oh sinc babi left i 've found new place dwell and i get lone , i could dieyou might also like",happy,1
ML113,"now one 's dedic youth want say nice thing dem girl treat like diamond pearl dedic girl around world now rayvon shaggi combin ca n't miss flip one 'pon music disc well ah ah , wah wah wah girl , 're angel , 're darl angel closer peep , babi shorti , 're angel , 're darl angel girl , 're friend i 'm need , ladi life one big parti 're still young but 's gon na back 's done ? it 's good 're littl , pure fun ca n't fool , son , long run ? look back , shorti alway mention said give much attent she incarcer i wan na show nation appreci you might also like girl , 're angel , 're darl angel you 're queen treat though never get lovin ' need could left , i call heed beg i plead , mission complet mama said i i diss program not type mess around emot but feel i strong been togeth long could never wrong girl , 're angel , 're darl angel closer peep , babi uh , uh girl , spite behavior , said i 'm savior and appear tender , say girl i surrend girl , spite behavior , well , savior and appear tender , well , girl i surrend now life one big parti 're still young and 's gon na back 's done ca n't fool , son , long run look back shorti alway mention said give much attent closer peep , babi shorti , 're angel , 're darl angel",happy,1
ML1130,"the wall fall floor just well keep guess game store you 're ; other point and cruel , cruel morn have turn day swim sink if live right easi , goe wrong ? you 're caus drown did n't want turn way doe n't make differ silenc know ca n't drown heart happenst fall through crack day too close chang fool 's gold lighter anyway when doubt , move no need sort all point and i want find right side you might also likey 're caus drown silenc know , ca n't drown heart",sad,3
ML1131,"gener gather mass just like witch black mass evil mind plot destruct sorcer death 's construct in field , bodi burn as war machin keep turn death hatr mankind poison brainwash mind oh , lord , yeah politician hide away they start war whi go fight ? they leav poor , yeah time tell power mind make war fun treat peopl like pawn chess wait till judgment day come , yeah now , dark , world stop turn ash bodi burn no war pig power hand god struck hour day judgment , god call on knee , war pig crawl beg merci sin satan , laugh , spread wing you might also like",angry,0
ML1132,"how could i throw away miracl ? how could i face anoth day ? it 's , i made choic and today , i pay my heart full pain how could understand , way i feel ? how could relat much pain ? seem though noth comfort so today , i pray that someon listen , noth matter not love grow insid the choic there 's miracl store a voic love cri do n't throw love away how could i let go miracl ? noth could ever take place thought i look now seem pain is i gain i wonder i could miracl i wonder i could spare pain seem though noth comfort lord , less today , i pray that come listen , you might also like do n't ever throw away miracl do n't let slip away there 's miracl store , ooh , yeah",happy,1
ML1133,"there 's star wish upon , set sun the sunset cri , put troubl 's run but miracl , good peopl , got love everybodi need love , love , love everybodi need love , love , love , love just like need sun , moon star a'int nobodi ever found happi , live live alon i use go around like i n't need nobodi , happi alon and one sad day i found troubl , way without friend along came love real good woman , said 'd love 'til end just like need sun star just like need sun star just like need sun moon star see drive-bi trucker liveget ticket low $ you might also likeeverybodi , everybodi everybodi need love love , love , love , love , love , love love , love , love , love , love , love",angry,0
ML1134,"mother teach walk milk honey intox i 'm reunit into fire i spark into night i yearn comfort open door lead eden do n't want cheap disguis follow sign mark back begin no compromis and into fire free water carri sea you i see secur you might also like oh , i spark i stare sun light n't blind i walk unto fire 'til heat n't burn and i feed fire into fire i yearn comfort",relaxed,2
ML1135,"sometim , i feel like throw hand air i know i count sometim , i feel like say , `` lord , i n't care '' but 've got love i need see sometim , seem go rough and thing go wrong matter i now , seem life much when food gone , daili need , oh when friend gone , i know savior 's love real you know 's real 'caus 've got love , 've got love 've got love you 've got love , 've got love 've got love time time i think , `` oh , lord , 's use ? '' time time , i think 's good 'caus sooner later life , thing love , lose you might also like 'caus i know i count , oh",angry,0
ML1136,"gun cross street you never know might meet who 's disguis ooh , blow storm there 's one keep warm it 's surpris there 's someth eye it 's miracl , 's miracl and dream made emot danc counterfeit the plastic smile micro heat i 'll meet run edg town where hollywood lay footprint monro but realli care ? you might also like cri it 's miracl oh , cri ooh , babi , babi , babi , babi , bump , yeah oh , hey and dream made emot made emot yeah , emot",sad,3
ML1137,"best intent bring joyless drought pack hacksaw come bust when dentur prevent smile these adventur fill eye with love you 've go see-through , could littl sun i 'd give liver see abid ride shotgun a bacchian scandal await , ca n't alon your sweetheart probabl hate , i 'll send home your dome fill love fill eye love you might also like love find be sure love find as anybodi kind word would know gon na find fill boot fill spine fill dome with love",relaxed,2
ML1138,white honey yeah time i think i you wake earli morn a-play clarinet whole town man come around and one pay rent it 's spent white honey get candi man she 's come laid sampl a littl sweet white honey bee tast good whole town stood and stare look they see c'mon but i ai n't wan na criticis but let tell i found sinc took away record machin white honey n't come around . get ! you might also likewhit honey get candi man oh oh oh oh oh white honey-e time i think i said honey what 're downtown tell babi honey you 're tri make look like clown i said hit white honey chip i 'm gon na tast white honey ai n't one around i said honey honey honey honey honey honey honey honey yeah wah wah wah i said bop bop bop bop bop bop bop bop yeah yeah white honey white white honey honey white yeah yeah,sad,3
ML1139,"your sorri eye , cut bone they make hard leav alon leav wear wound wave gun somebodi new babi , 're lost babi , 're lost caus there 's mani peopl use know they see come see go they know secret know thi town crazi , nobodi care i 'm tire fight fight lost caus see beck liveget ticket low $ you might also like there 's place go you ai n't never no one laughin ' back no one stand door is thought love ?",happy,1
ML114,"well , come di ting dem call di broken heart thi bless love never part yuh done know di start mi tell dem seh dutti , yeah a sean paul sasha come sing fi dem , babi though make holler , though make sweat i ca n't get tender still , i ca n't get mind what , babi ? a di dutti , dutti love i 'm still love , boy well , i 'm hustler player and know i 'm stayer that 's dutti , dutti love so , girli , tri understand that man man bless love start but know part that 's way i give love i 'm still love but man got ta man got ta see sean paul liveget ticket low $ you might also like girl , well , i never fi promis bling bling fi hold , girl well , di love weh mi fling fling control , girl and a-mak yuh head swirl , a-mak yuh bodi twirl and a-mak yuh wan na one babi girl night night , mi give yuh love fi keep yuh warm gyal , yuh never get kinda love yuh born and yuh waan draw card , seh mi ju cyaan perform i love , babi a true get di likkl love mi gone ? you n't know love i i nuh time fi kiss charm not even kiss a true mi tek yuh likkl heart storm ? i n't know babi girl , babi girl so , girli , ca n't understand that man man ? the bless love start yo , man got ta man got ta , girl ayi , true mi give har thug love seh , `` bye , bye , bye '' mi tun around , ask di question , `` whi , , ? '' when mi leav , mi see di gyal cri , cri , cri and hurt mi heart fi tell lie , lie , lie so n't cri , babi girl , sure just rememb good time i i nuh time fi kiss charm ayi , babi girl so , girli , n't understand but man got ta man got ta , girl i n't know , i n't know i n't know with , boy",happy,1
ML1140,appet young love sale love 's fresh still unspoil love 's slightli soil love sale who buy ? who would like sampl suppli ? who 's prepar pay price trip paradis ? oh love sale let poet pipe love childish way you see i know everi type love better far and want thrill love i 've middl love old love new love everi love true love i 'm advertis young love sale if want tri ware follow climb stair if want thrill love see diann reev liveget ticket low $ you might also likeoh love sale oh love oh love love young love for sale,sad,3
ML1141,"ah yeah time come back home ` come , come , come for god i ` slave to get heaven reverend said i got ta save and behav and also stuck way give him prais word ` express i feel insid flesh everi breath give him glori death cuz everyday i ` see him work i ` wan na dirt if path i wrong it ` time come home it ` matter or wrong it ` matter you ` alway welcom it matter heart believ and confess if commit sin ` forgiven callin god ` children if wan na deliv i ` rescu saviour if wan na hi favour you might also like come home come come home oooh yeah yeah if ` see way and ` drown regret if everyth want but still ` find happi it ` feel like ` forsaken life hopeless mayb need come home so life cleans don ` bare burden the redeem ` he ` gon na give help come unto him he give rest for heart ` heavi laden soul salvat , ooh my home , your home in hi everlast arm dont know time come home deliv i ` rescu saviour dont wan na hi favour time come home",happy,1
ML1142,"ani day 'll close door , walk away i 'll pick piec wonder came if thing n't go way want well 's way goe these photograph remind of thing i said and promis i made on day first met but ai n't like babi ai n't like ai n't like use sun sky it 's day go it ai n't easi slowli watch go i wonder know 're doin ' know 've , i say you 've act strang late , far away yet 're next when thing way got ta know let go you might also likeus sun sky you wrong but i 'd back mine choos but i 'd still back mine choos till cloud came night set it ai n't easi slowli watch go , oh",relaxed,2
ML1145,that 've never written i ca n't begin compromis on problem invent dead stare cut paper heart and beat ink page letter written regret to mani lifeless face thi end i run empti hour spent pour word with noth gain all lost noth learn i 'm feel drain thi take much i doubt place late i wish i could make paper heart come aliv all time spent write live lie you might also likei wish i could make paper heart come aliv all time spent lie,happy,1
ML1146,"`` obsess , '' animot '' ode to billi joe , '' bobbi gentri '' one fine day , '' the chiffon '' onli the lone , '' roy orbison '' ordinari peopl , '' neil young '' our lip are seal , '' the go-go '' over edg , '' ellen shipley",happy,1
ML1147,"so afraid might show yeah , runnin ' scare , would i ? if came back want just runnin ' scare , feelin ' low runnin ' scare , love just runnin ' scare , afraid lose if came back one would choos then stand so sure , head air my heart break , one would you turn around walk away meyou might also like",angry,0
ML115,"i-i love color cloth wear and way sunlight play upon hair i hear sound gentl word on wind lift perfum air i 'm pickin ' good vibrat she 's give excit i 'm pickin ' good vibrat she 's give excit she 's give excit close eye , 's somehow closer softli smile , i know must kind when i look eye she goe blossom world you might also like i n't know send got ta keep lovin ' good vibrat a-happenin ' got ta keep lovin ' good vibrat a-happenin' good , good , good , good vibrat good , good , good , good vibrat nah-nah-nah-nah-nah , nah-nah-nah nah-nah-nah-nah-nah , nah-nah-nah nah-nah-nah-nah-nah , nah-nah-nah",sad,3
ML1150,"power holi god he 's a mighti god power holi god yeah he 's mighti god he 's a migthi god , mighti mighti god for wrestl flesh blood but princip , heavenli and stand behold ground for author , power jesu name do n't worri 'bout thang vamp : power , mighti & holi king king , hi name worthi mighti god , he 's mighti god do n't you worri 'bout thang ! you might also like",happy,1
ML1151,"i bless you lord you 've good you strength time weak there never time i could n't count you so i bless you , oh , lord , midst peopl come somebodi , right , right we come give your name glori somebodi help sister tell someth , come look around week gone work finger bone , i 've known that struggl i face n't drama wo n't leav alon when world around give everi reason faint my first last real defens stand say no matter go my god still sit upon throne i might get long my prais keep move join togeth like , like come sister tell someth els see fred hammond liveget ticket low $ you might also liketurn around i 'd made wa n't sure i would sure fade you 'd cover and joy would renew you know enemi seek roar plan abus in midst rage lie let us stand truth no matter circumst i know life n hand the storm may come long now i 'm realli honest i realli got ta say that i get somewhat discourag trial come way but choic , choic no matter day may bring keep prais god whether , whether good bad keep prais alway whether n't hold back keep prais flow keep , keep praisin' keep praisin' somebodi put hand togeth when seem like world go crazi thi get prais , keep prais , keep praisin' put hand let hear horn play when world around sink sand somebodi lift hand say i 'm gon na prais him anyway keep prais alway",angry,0
ML1152,"thi shall pass afterwhil scar heal , 'll love it wo n't hurt afterwhil it wo n't hurt afterwhil stuck , , you pray tri still end god 's purpos soon 'll understand afterwhil , afterwhil so pain come end and heart whole help someon need know that wo n't hurt afterwhil it wo n't hurt afterwhil it wo n't hurt afterwhilese kirk franklin liveget ticket low $",happy,1
ML1153,"look sky , starry-ey searchin ' place , weary-ey cri night , teary-ey do n't know 's true that the world ghetto wonder i 'll find paradis somewher 's home sweet nice wonder i 'll find happi never give i guess you might also like -- -- -- long instrument break -- -- -- there 's need search anywher happi , share if know 're love , secur paradis love sure {",sad,3
ML1154,"there 's someon come hill someday he n't know name but know 've done so i 've thought end us the divid would come break love through bullet hole everyth clear i call name when i sleep i 'm see face co i got ta get home tonight i got ta get home tonight if 's last thing i ever life i 've got ta get home tonight illumin heart on battlefield , dark the radio wave , speak time time , the boy front line , turn men i pray i 'm gon na get get get aliv you might also like",angry,0
ML1156,"just littl lay stay just littl you are love you are soul you are real to me some might say love devour whole some might say life love fool like us remind trust the way i feel surround some might say love reach some might say life waiting… alon you are tear you i know you might also likeand i could love i could love home and i ask i love that i love i would say empti thing empti dream find the way i feel surround and i could love , i could love home in way i feel surround you are real you i feel stay littl more… caus fool like us remind trust the way i feel love do i feel love ?",angry,0
ML1157,"go slow , slow , slow just old sea nobodi know , know , know so mani thing , thing , so rang , sometim strang sometim sweet , sometim lone the i go more letter home never arriv and i 'm alon , way all way , alon aliv just go , go , go where i n't know , know , know thi thing somebodi said somebodi told long time ago as i row , row , row see patti griffin liveget ticket low $ you might also likea i row , row , row just old sea",sad,3
ML1158,"oh , yeah uh , uh , ohh girl , feel like heaven when i make love there 's space loophol no one get 'caus i 'm much love so much love i 'm fallin ' love becaus i 'm much love i 'm much love babi , 're one that make strong and togeth long we keep holdin ' you might also likeand 's someth , babi you would love tri all 've got love the love could show us you 're everyday everi time you 're one 's side never let go 's , i 'll love till i die our love us forev there 's noth measur babi , want love there n't lie so deep love and i n't wan na one i 'm much love i 'm much love",angry,0
ML116,"we 've togeth sinc way back sometim i never want see but i want know , year you 're still one i want whisper ear you 're still one i want talk bed still one turn head we 're still fun 're still one i look face everi day but i never saw 'til i went away when winter came , i want go deep desert , i long snow you 're still one make laugh still one 's better half you 're still one make strong still one i want take along ye , you might also likeooh ooh chang , love go gold even though grow old , grow new you 're still one i love touch still one i ca n't get enough you 're still one scratch itch still one i would n't switch you still one make shout still one i dream you still one you 're still one we 're still fun 're still one",happy,1
ML1161,"if hear song blue like flower cri dew that heart serenad my prelud kiss and hear song grow from tender sentiment woe that heart tri compos a prelud kiss though 's simpl melodi with noth fanci , noth much you could turn symphoni a schubert tune gershwin touch oh , love song gentli cri for tender within eye my love prelud never die you might also like my prelud kiss",sad,3
ML1162,"make babi i 'll find way pleas everi day make , make babi kiss , kiss mayb see paradis wait if 'll make babi if 'll make babi , oh you 'll know love one known a love would share forev when i 'm babi oh , make babi c'mon , c'mon , c'mon make babi ca n't see i want babyy might also like",relaxed,2
ML1163,"and i know i lose , i 'll lose mind so lie , lie , make believ everyth say just , lie , lie , lie , lie , i 'd rather way nobodi told cheat aw 's feel i so i 'm right , got lie then i wo n't feel bad becaus truth would hurt and price big pay so lie , lie , i 'd rather way now may think i 'm foolish say i said but truth could mean i 'd lose so tell littl lie instead tell love i 'll believ everi word say even lie , lie , lie , lie , i 'd rather wayyou might also like",happy,1
ML1164,"deep bottom ocean pure new born babi outshin sun that 's pretti good love babi , love last long life bodi i swear bibl ani old time say babi , pleas come home wan na put arm around squeez till 're ol ' black cold cream that 's way i feel ai n't nobodi love like i honey , i know ai n't much look , i wo n't win price when come lovin ' i 'll open eye babi , i love you got beggin ' plead your love i need there 's nothin ' i would n't you might also likeai n't nobodi love like i see , love i need that 's pretti good love",relaxed,2
ML1165,"i want tell my head fill thing say when 're all word , seem slip away when i get near the game begin drag it 's right i 'll make mayb next time around but i seem act unkind it 's , 's mind that confus thing i feel hung , i n't know i n't mind i could wait forev , i 've got time sometim i wish i knew well then i could speak mind tell mayb 'd understand you might also like i 've got time",happy,1
ML1166,"said farewel last hotel , never much kind abod glasgow town never brought i head road carlisl citi never look pretti , kendal freeway 's fast slow driver , wan na stay aliv , i wan na make journey last helen hell wheel ai n't nobodi els gon na know way feel and 're never gon na take away m south liverpool , play west coast sound sailor sam , came birmingham , never found doin ' fine london sign greet like long lost friend mister motor wo n't check , 's got ta take back you might also like got time rum lime , i wan na get right foot shake dust old bu , i got ta get town spend day upon motorway , carburetor blast say bye-by ! bye-by ! one , two , three , four",happy,1
ML1167,"we race sea stand freedom 's shore wait sun ca n't feel now spring come that 's time live scatter sun wait , wait , wait , wait wait come along wait hear song wait tell went wrong thi strangest life i 've ever known wait sunyou might also like",sad,3
ML1168,"well , sinc babi left well , i found new place dwell well , 's end lone street at heartbreak hotel where i 'll , i 'll lone , babi well , i 'm lone i 'll lone , i could die although 's alway crowd you still find room for broken-heart lover to cri gloom they 'll , 'll lone , babi they 'll lone they 're lone , could die now , bellhop 's tear keep flowin' and desk clerk 's dress black well , 've long lone street they 'll never , never look back you might also like and get , get lone , babi well , lone well , , babi leav and got tale tell well , take walk lone street to heartbreak hotel where , , 'll lone , babi well , lone you 'll lone , could die where get , get lone , babi well , 're lone they 'll lone , could die",happy,1
ML1169,"i say everybodi 's got day and n't know everybodi 's got love somebodi sometim everybodi 's got win heart when , i hope never part i found love , found love like but came , might come everybodi 's got lose somebodi sometim but everybodi part so take care n't lose heart take advic 'll alway find you 'll happi time take advic see you 'll happi listen peopl i say see herman ’ hermit liveget ticket low $ you might also likeand n't know you never part listen peopl listen peopl",angry,0
ML117,"everytim i 've held i thought understood peopl say love like sure pass but i know love like last last but mayb i wrong know love go but i n't wrong know love would grow and everytim i think everytim i think it alway turn good season come season go love never die let hold , darlin ' , wo n't cri 'caus peopl say love affair never last but know love like never pass you might also likepeopl say love like sure pass and everytim i think everytim i think everytim i think",angry,0
ML1170,whi i will know true love way sometim 'll sigh sometim 'll cri and 'll know just i throughout day our true love way will bring us joy share with realli care you might also likesometim 'll sigh know true love way,relaxed,2
ML1171,"color sky , prussian blue scarlet fleec chang hue crimson ball sink view wear love like heaven wear love like heaven lord , kiss fill song allah , kiss that i may , i may wear love like heaven wear love like heaven color sky , havana lake color sky , rose carmethen alizarin crimson you might also like can believ i see all i wish all race proud free carmin , carmin",happy,1
ML1172,"if i could make wish i think i 'd pass ca n't think anythin ' i need no cigarett , sleep , light , sound noth eat , book read make love ha left peac , warm , tire what could i ask there 's noth left desir peac came upon leav weak so sleep , silent angel go sleep sometim , i need air i breath and love all i need air i breath ye , love peac came upon and leav weak you might also like",happy,1
ML1173,"well be-bop-a-lula , 's babi be-bop-a-lula , i n't mean mayb be-bop-a-lula , 's babi be-bop-a-lula , 's babi doll my babi doll , babi doll well 's girl red blue jean she 's queen teen she 's woman i know she 's woman love say , be-bop-a-lula , 's babi let 's rock ! well 's woman 's got beat she 's woman fli feet she 's one walk around store she 's one give , , , you might also like let 's rock ! well , be-bop-a-lula , 's babi my babi doll , babi doll",relaxed,2
ML1174,and 'll everyth we 'll share joy fall love bring no one tell that i 'm young know i love and love our day come if wait no tear us think love wear smile our dream magic we 'll alway stay in love way our day comey might also like,happy,1
ML1175,"whi treat way take time with silli , silli game play we 've got love and matter 's said done we one matter we one love see us we one 's way we one sometim i feel that tri make sad i n't know the thing how make feel bad we 've got much we could much fun we one start we one deep heart and 's way you might also likei ca n't understand with silli silli game play , play we 've got love , love you ca n't get away that 's way we one",happy,1
ML1176,"oh , babe yeah , yeah , well , well well , well well , well , well i wan na thank love true your tender lovin ' keep mind i 'll pick 'll go danc you kiss lip 'll fun , fun , fun make break , got make mine kissin ' huggin ' time you one sun give hand 'll fun , fun , fun oh , 're havin ' fun oh , woah , yeah woah-oh you might also like woah , come along , woah-oh oh-woah fun , fun , fun well , well , well , woah hey , hey oh , fun , fun , fun , woah woah woah , woah , woah , woah-woah yeah oh fun , fun , fun , woah oh babi , babi fun , fun , fun",angry,0
ML1177,"angel , mmm , ooh angel , mmm , hmm angel , mmm , ooh , ooh , ooh angel , yeah mmm , ba doo doo ba doo doo , ba , doo , doo doo , ooh i found certain paradis within life heaven open gate and peac mind came shine you smile when world unkind i final abl unwind i found angel , yeah an angel i found angel you 're angel eye you 're angel eye , yeah you might also like the sun rise set regret i forget blue my life take direct and mind clearer point view you know lift i 'm torn you brought lost found i found my-my-my-my-mi angel i found angel an angel eye , yeah angel ooh do n't know angel , yeah yeah , ooh all i want , i need you gave back digniti angel you 're i want , i need angel , hoo my angel my angel , yeah oh my mind clearer point view it 's babi all , darlin' ooh , ooh , ooh , ooh , yeah my , , , , , oh , oh ooh , ooh",angry,0
ML1178,"it feel like lifetim a thousand day pass sinc i held close if i could see smile friend i know i could live i need heaven know say even though right 're far away i hope i pray somewher heart i 'll alway stay girl , late sun n't shine without never notic feel like without feel like i took last step and last breath life end had say i feel girl caus sun n't shine sun n't shine without thi girl , i final see 's substitut for do know much i love and share i ca n't forget girl love like i 'll never let slip away just promis 'll stay see charli wilson liveget ticket low $ you might also like gon na tell show do whatev i get back had say i feel , girl sun n't shine have ever seen flower never bloom ? seen starless night without moon well 's without so come back turn night day sun n't shine without",angry,0
ML1179,"hey , hey , hey oh , oh i 'm scare tri 'caus i 'm scare fail i 'm scare die 'caus i 'm scare hell i 'm scare kiss , i 'm scare hug i 'm scare sex 'caus i 'm scare touch i 'm scare look 'caus i 'm scare see i 'm scare 'caus i 'm scare i 'm scare fli , i 'm scare crash i 'm scare move i live past i 'm scare fight 'caus i 'm scare bleed i 'm scare love 'caus i 'm scare 'll leav i 'm scare drug , i 'm scare drink i 'm scare swim 'caus i 'm scare sink i 'm scare learn 'caus i 'm scare truth do n't wan na gain weight 'caus i 'm scare food i 'm scare think label drop i 'm scare think album floppin' you might also like thi may sound silli 's true so n't pretend ai n't we afraid someth 'caus ai n't human fear i 'm scare start 'caus i 'm scare i 'll quit i 'm scare peopl wo n't like shit i 'm scare fame paparazzi rumor startin ' peopl watch scare grow 'caus i 'm scare get old scare dark alon i 'm scare war , i 'm scare jail scare share secret 'caus i 'm scare 'll tell thi may sound silli 's true so n't pretend ai n't we afraid someth 'caus ai n't human fear hey , hey , hey hey , hey , hey",angry,0
ML118,thi one goe one i love thi one goe one i 've left behind a simpl prop occupi time fire thi one goe one i love fire fire anoth prop occupi time you might also like,angry,0
