song_id,lyrics,Mood,Mood_encod
ML1316,"solito quede dije nada tal vez esta cancion te suene triste pero esta llevando la chingada lo que digas de memoria lo se tus mentiras serviran de nada te lo perdiste ojala te vaya bien yo voy por donde vine se que perdere abandonao un exiliado de tu boca , de tus manos , de tu corazon sin rumbo fijo voy de la mano de mis sueños vagabundos importa poco que diga el mundo el abandonao el tiempo es el doctor de los dolidos para sanar las penas que te embriagan yo siempre las curo con tequila oyendo jose alfredo al sabina pasa nada se que morire como dice la cancion asi es la vida mirame los ojos aunque sea la ultima vez solo vine despedirme te vine detener see elefante liveget tickets low $ might also likeabandonao un exiliado de tu boca , de tus manos , de tu corazon sin rumbo fijo voy de la mano de mis sueños vagabundos importa poco que diga el mundo el abandonao asi estoy yo sin ti fallaste corazon ya lo pasado , pasado te doy una cancion de que manera te olvido esta tarde vi llover besame besame mucho toquenme la que se fue abandonao un exiliado de tu boca , de tus manos , de tu corazon sin rumbo fijo voy de la mano de mis sueños vagabundos importa poco que diga el mundo el abandonao",happy,1
ML1317,"'ll write simple song get whole world sing along 'll call love song knows , 'm liable take song bible 'm 'll sing love lifted , love lifted nothing else would know , love lifted everybody 's looking way say something nobody said 's hard 're searching mind trying find one kind way could say something new say love lifted , love lifted know , love lifted might also like love lifted , love lifted nothing else would know , love lifted love lifted , love lifted nothing else would know , love lifted love lifted , love lifted know love lifted everybody sing , love lifted oh , love lifted",happy,1
ML1318,tears n't believe 'em gave love 've cheatin' never believed would find took time know 're kiss love goodbye 've lyin' kiss love goodbye n't even tryin' never thought anyone else takin ' care self never mine kiss love goodbye 're harder nails baby know 's mind little girl smile turned around ( saved skin ) time breakin ' back tryin ' got news ... might also likekiss love goodbye 've lyin' kiss love goodbye n't even tryin' never thought anyone else takin ' care self never mine kiss love goodbye n't tell heart breakin' cause time baby ai n't takin' n't mess pretty face ca n't see 's late time baby went far see kiss love goodbye 've lyin' kiss love goodbye n't even tryin' never thought anyone else takin ' care self never mine kiss love goodbye,happy,1
ML1319,"face beaming say 's 'cause 're dreaming good 's going say 've around 've finally found everything wanted needed n't heart hurt 's last thing wan na n't heart love way want inside 'm dying see crying make understand ? care much , baby ! 'm trying say gently 'cause n't heart hurt 's last thing wan na n't heart love way want might also like 're trusting open hoping love start n't heart oh , ! n't heart n't heart hurt 's last thing wan na n't heart love way want n't heart ooh ! baby , n't heart ! n't heart n't heart ooh ! ooh ! baby , n't heart ! n't heart n't heart n't heart n't heart",happy,1
ML132,"somebody somewhere heat night looking pretty dangerous running patience tonight city wo n't find pity hearts twisted another lover cheated , cheated bars cafes , passion streets alleys , passion lot pretending , passion everybody searching , passion love 're never danger one hot night spent stranger wanted somebody hold yeah passion , passion passion , passion new york , moscow , passion hong kong , tokyo , passion paris bangkok , passion lotta people ai n't got , passion hear radio , passion read papers , passion hear churches , passion see school yards , passion see rod stewart liveget tickets low $ might also like love 're never danger one hot night spent stranger wanted somebody hold yeah love 're never danger one hot night spent stranger wanted somebody hold yeah alone bed night , passion 's half past midnight , passion turn sidelight , passion something ai n't right , passion 's passion , 's passion 's passion , need passion need passion , need passion ca n't live without passion wo n't live without passion ca n't live without passion even president needs passion everybody know needs passion people die kill passion nobody admits need passion people scared passion yeah , passion",happy,1
ML1320,"motherfuckin emergency~ ! ( let 's go ) zone fo ' , st. louis - ready ? haha , a-t-l ... let 's go ! told y'all gon ' change game l.a. day ! ca n't stop ya boy ca n't stop ya boy , get money ! y'all motherfuckers ai n't ready , hey ! walked door , 's gon na ? ca n't get floor , boys party , p-party party , p-party people ? party , p-party party , p-party people ? walked door , 's gon na ? ca n't get flo ' , girls party , p-party party , p-party people ? party , p-party party , p-party people ? 's nelly motherfucker comin ' straight lou ' new edition-ass rappers better cool 'fore make fool y'all , paper stacked tall yao ming , look bling , settings rings lookin like basketballs 's nelly motherfucker comin ' straight lou ' new edition-ass rappers better cool 'fore make fool y'all , paper stacked tall yao ming , look bling , settings rings lookin like basketballs see nelly liveget tickets low $ might also like walked door , 's gon na ? ca n't get floor , boys party , p-party party , p-party people ? party , p-party party , p-party people ? walked door , 's gon na ? ca n't get flo ' , girls party , p-party party , p-party people ? party , p-party party , p-party people ? party people ? ( party people ? ) party people ? ( party people ? ) party people ? ( party people ? ) party people ? ( party people ? ) party people ? ( party people ? ) party people ? ( party people ? ) party people ? ( party people ? ) party people ? ( party people ? ) well , 's fergie motherfucker comin ' straight cali-for-ni-a stuntin ' loc-locs , dreamin 'bout m.i.a boyfriend wonderin ' 'm , cause 'm spot-spot always tryin ' puttin ' lock lock ? well , 's fergie motherfucker comin ' straight cali-for-ni-a stuntin ' loc-locs , trina got m.i.a boyfriend wonderin ' 'm , cause 'm spot-spot always tryin ' puttin ' lock lock ? walked door , 's gon na ? ca n't get floor , boys party , p-party party , p-party people ? party , p-party party , p-party people ? walked door , 's gon na ? ca n't get flo ' , girls party , p-party party , p-party people ? party , p-party party , p-party people ? patiently waitin ' takin ' time watchin ' haters done come rhymes watchin ' suckers mimickin ' , gimmickin' start fallin ' one time searcher never could find promise durrty 'm one kind mold broken , formula 's mine killed idea destroyed design patiently waitin ' takin ' time 'm 'm gettin ' shine haters kiss behind specifically speakin ' 'm talkin 'bout mine n't need tell know 'm fine 'm killin ' baby call crime yeah watch 'm stealin ' time told big girls n't cry liquor store girls , go fuck tour party people , oh ? walked door , 's gon na ? ca n't get floor , boys party , p-party party , p-party people ? party , p-party party , p-party people ? walked door , 's gon na ? ca n't get flo ' , girls party , p-party party , p-party people ? party , p-party party , p-party people ? party people ? ( party people ? ) party people ? ( party people ? ) party people ? ( party people ? ) party people ? ( party people ? ) party people ? ( party people ? ) party people ? ( party people ? ) party people ? ( party people ? ) party people ? ( party people ? )",angry,0
ML1321,"lover soul wait patiently heart cries pain inside wait patiently 're alone going get rough come back , come back , come back , baby 've enoug make queen happy cry ease pain 're alone going gets rough come back , come back , come back , baby 've enough make queen happy hear cry ease painyou might also like",happy,1
ML1322,"'s lie said goodbye 's empty side bed 's kid pretends loves hold hand 's skipped dance 's say bible says hell could understand ? 's train new york late hospital ward knees hit floor 's whole damn life inside drawer 'cause parents got divorced 's dad 's apartment door ca n't say love anymore 'cause n't know n't talk 're growing littlе fast words ca n't say back look long photograph wе got something think lack holding onto bags ca n't unpack need help , n't ask maybe talk see patrick droney liveget tickets low $ might also like 's youth , rush , 's strange 's much change fast 's friends thought burn summer 's past bottle desk heart made glass , n't know n't talk 're growing little fast words ca n't say back look long photograph got something think lack holding onto bags ca n't unpack need help , n't ask yeah , maybe talk oh , wan na talk oh , talk ? 'cause 'm speaking honestly yeah , need like need , yeah , oh yeah , 'm speaking honestly yeah , need like need , darling need , darling , yeah 's plot , 's grave got 's dash dates cost 's make stops hard say life lot everyone 's afraid ? , n't know n't talk , n't know n't talk , n't know n't talk , n't know",happy,1
ML1323,"dance every dance guy gives eye let hold tight smile every smile man held hand 'neath pale moonlight n't forget 's taking home whose arms 're gon na darlin' save last dance , hmm oh , know ( oh , know ) music 's fine ( yes , know ) like sparkling wine ( oh , know ) go fun ( yes , know , oh , know ) laugh sing ( yes , know ) 're apart ( oh , know ) n't give heart ( yes , know ) anyone ( oh , know , yes , know ) n't forget 's taking home whose arms 're gon na darlin' save last dance , hmm baby , n't know love ? ca n't feel touch ? never , never let go love , oh , much dance ( dance ) go carry ( dance ) 'till night gone ( dance ) 's time go ( dance , dance ) asks ( dance ) 're alone ( dance ) take home ( dance ) must tell , ( dance ) 'cause n't forget 's taking home whose arm 's 're gon na darlin' save last dance 'cause n't forget 's taking home whose arm 's 're gon na darlin' save last dance , hmm save last dance , hmm-hmm save last dance , hmmm save",angry,0
ML1324,"girl , know coming home , darling three days girl , know coming home , darling know 's wrong far home know 's wrong leave alone 've got getcha good job done bring home bring home three days girl , know right side , baby three days girl , know right side , baby know 's wrong leave alone know 's wrong far home 've got getcha good job done bring home bring home 'm gon na bring home home youm home said listen , listen 'm bringin ' home home , home said listen , listen , listen might also likegonna give ca n't say gon na give ca n't say gon na give ca n't say give give give gon na give ca n't say gon na give ca n't say gon na give ca n't say",happy,1
ML1325,"come live , angel come live comfort ( want lover ) want understand moods , baby ( want lover ) really , really ( want lover ) want solitude , sugar ( want lover ) , ooh yeah baby ( want lover ) darling , please walk around nude ( three times day ) get baby want intrude least ( three times day ) ways baby , whoo way decide stay come live , angel come live comfort ooh , fantasies end let explore treasures 'll turn freakish pleasures good experienced company like knows ways need baby locked days eat breakfast bed turn music head might also like come live , angel come live comfort come live , angel come live comfort oh , angel , come go please , come go said please sweet little thing 's mystery much want want baby want want , ca n't see ? 'll give everything sweet , little sexy thing want live come sweet thing come live , girl come baby",relaxed,2
ML1326,"( halleluiah , yes god ) great mighty god ( 's nobody like jesus anywhere ) great mighty god ( nobody like lord , nobody like lord ) great mighty god ( nobody like lord , nobody like lord ) great mighty god ( , , , ) great mighty god ( , , , ) great mighty god ( 's mighty god ) 's mighty god 's mighty god 's mighty god 's mighty godyou might also like",happy,1
ML1327,"n't expecting soon 'm glad 're life everything gon na alright blue straight dreams unselfish love bring boy , 'm glad 're life everything gon na alright came along heart singing sad love songs ( deep waters ) every passing day would pray would come way feeling weak stayed strong strong enough hold witness answer prayer like bolt lightning heart singing joyful melody never love rare whenever go might also likenow heart singing joyful melody never love rare whenever go confusion , pain despair universe finally answered prayer sent angel ( yeah ) full joy , happiness love eyes beautiful ( beautiful ) love ( love ) heart singing joyful melody never love rare whenever go sad , 're baby , love glad , 're baby , love glad , 're baby , love",happy,1
ML1328,"come get , found sound bells guns 've taken vows , found come get come get make amends , make vow come get come get mighty , come honey , blow pieces come honey , give completely although ca n't believe youth knows pain youth knows pain come together join parade get back got lost trade crowns shimmering beads wind hair , free might also like come get come get make amends , make vow come get come get mighty , come honey , blow pieces come honey , give completely although ca n't believe youth knows pain youth knows pain said youth n't know youth knows pain said youth n't know youth knows pain come honey blow pieces come honey give completely come honey blow pieces come honey give completely although ca n't believe youth knows pain youth knows pain youth knows pain",angry,0
ML1329,"lonely weeks made alone , worried face grey sipping moments sun waves promise waste wash away lonely weeks made talk pretty sea waves greyyou might also like",relaxed,2
ML133,"one man come go one man come , justify one man overthrow name love name love name love name love one man caught barbed wire fence one man resist one man washed empty beach one man betrayed kiss name love name love name love name love ( nobody like ... ) early morning , april shot rings memphis sky free last , took life could take pride see u liveget tickets low $ might also likein name love name love name love name love name love name love ...",happy,1
ML1330,"inside , one thousand wars fight hatred promise land tonight , drink , * * * * , fight ones despise , chaos undefined downfall around , welcome party killing inside , watching rise never stop , welcome party end regime destroy * * * * * * third reich routine burn world crushes dreams tonight fire fight ones despise , chaos undefined downfall around , welcome party killing inside , watching rise never stop , welcome party chaos ! ! ! ( repeat ) might also like",angry,0
ML1331,"lose love .. used love long time ago ever wanted love used love without fear long time ago ever wanted love somebody came around tried hurt try make feel like unworthy took pure love tried make dirty truth never deserve ! lose could love better lose , lose could love better , lose love ? way ? ? tell love needed , ever wanted love told worth receiving ever wanted love ? something awkward selflessness takes give love good makes ! true love never really forsake took little see ! might also likei lose could love better lose , lose could make better lose , lose could love better lose love ? way ? paralyzing fear facing failure ? love perfectly fear head perilously face danger could come back love whole instead soul said ! could make better lose lose could love better lose , lose could make better lose love ? way goes never meant hurt ? stay never meant desert whole lot things work time heal restore self-worth confrontation fears anxiety cried whole lot years suffered quietly though may taken years finally tell always mind ! lose could love better lose , lose could love better baby better baby lose , lose could love better baby lose lose could love better baby lose love yeah , love better baby lose love lose love ? way ! takes strength absorb abuse great love absorb misuse hey baby ? excuse give ? live takes strength absorb abuse great love absorb misuse hey baby ? excuse give ? live lose could love better baby lose love , could love better baby lose love could love better baby baby lose love could love better baby baby baby love better baby , could love better , could love better love better could love better could love better sure feels right ? way",sad,3
ML1332,"( blue horn toad music , bmi ) baby black sky black sky see yeah baby black sky black sky see please stand beside baby shine light well around world ’ nothin ’ ’ seen mekong river san joaquin made helena ’ ghost town got jackson tore old jackson yeah around world black sky see ’ stand beside baby shine light baby well went graveyard see friend one last time people gathered ‘ round prayin , cryin ’ talkin ’ heaven final judgement day could say goodbye turn walk away might also likeyeah went graveyard black sky seen please stand beside baby shine light wake every mornin ’ try best make one day world ’ understand sun baby ’ shinin ’ ’ darkness land ’ find way baby unless take hand yeah , wake every mornin ’ baby black sky see please stand beside baby shine light yeah black sky black sky see please shine light pretty baby take black sky away",happy,1
ML1333,"banks euphrates spell donna sumeria many beg ( ? ) descend hell 's time please return donna sumeria ooo , want love want love 's done done done ooo , need love need love 's done done done ooo , love love love love 's done done doneyou might also like",happy,1
ML1334,"come oh , baby n't wan na go ? come oh , baby n't wan na go ? back old place sweet home chicago come baby n't wan na go ? hi-de-hey baby n't wan na go ? back old place oh , sweet home chicago well , one one two six two eight come baby n't ya make late hi-de-hey baby n't wan na go ? back old place sweet home chicago come baby n't wan na go ? back old place sweet home chicago might also like six three nine nine nine eighteen look brother baby see 've seen hi-de-hey baby n't wan na go ? back old place sweet home chicago oh come baby n't wan na go ? come baby n't wan na go ? back old place sweet home chicago",relaxed,2
ML1335,"'ve rapping seventeen years , okay ? n't write stuff anymore kick head know 'm saying ? disrespect 's might also like",happy,1
ML1336,"insect infestation , bacterial infiltration microbiotic level , grow overtake human piece waste , experiment decay god fly , release seed filth grow conquer , death , maggots , maggots ! corpse feeding , seeping , pus flow rotten body maggots feed grow , maggots feed grow ! maggots , maggots ! corpse feeding , seeping , pus flow rotten body open wounds cut , fester succumb insect infestation , bacterial infiltration microbiotic level , grow overtake human piece waste , experiment decay god fly , release seed filth grow conquer , death , maggots , maggots ! corpse feeding , seeping , pus flow rotten body might also likeseed filth seed filth seed filth seed filth",relaxed,2
ML1337,ca n't see fog ca n't see 're take every sin heart put good use let start oh got oh need 's easy believe oh got oh need 's easy believe truth 'll tear air lungs picture n't clear n't show anyone black turns gray sun always fades away colors bleed run oh got oh need 's easy believe might also likeoh got oh need 's easy believe truth,relaxed,2
ML1338,"ah , thought ; white magic ah , thought ; white magic ah , thought ; nowhere , white magic ah , thought ; like lightning , white magic white magic white magic white magic white magic white magic white magic white magic white magic white magicyou might also like",happy,1
ML1339,"cruel , cruel things friends keep sorrow ? think think cry sleep goes back forth goes back forth goes back goes back forth say nobody knows anybody else well , 's true 'cause know say atmosphere poisoning health well 's concern anymore goes back forth goes back forth goes back goes back forth goes back forth goes back forth goes back goes back forthyou might also like",happy,1
ML134,"gim beat sittin ' movie show , thinkin ' nasty thoughts , ha better gentleman 'll turn 's right , let tell nasty , nasty boys n't mean thing ( huh ) oh , nasty boys nasty , nasty boys n't ever change ( huh ) oh , nasty boys n't like nasty car , n't like nasty food ooh , ooh yeah nasty thing like nasty groove ( ha ) one ? uh-huh , know , sing nasty , nasty boys n't mean thing ( huh ) oh , nasty boys nasty , nasty boys n't ever change ( huh ) oh , nasty boys nasty , nasty boys , give nasty groove ( huh ) oh , nasty boys nasty , nasty boys , let see nasty body move ( huh ) oh , nasty boys might also like could learn like listen 'm prude ( ) want respect ( 's right ) close door want respond ( ooh , ooh yeah ) 'cause privacy middle name last name control , first name ai n't baby 's janet , miss jackson 're nasty nasty , nasty boys n't mean thing oh , nasty boys nasty , nasty boys n't ever change ( huh ) oh , nasty boys nasty boys n't mean thing oh , nasty boys n't mean thing ( uh ) nasty , n't mean thing ( uh ) oh , nasty boys ( uh ) love part hey , 's thinkin ' nasty thoughts ? ( nasty boys ) 's nasty car ? ( nasty boys ) 's eatin ' nasty food ? ( nasty boys ) 's jammin ' nasty groove ? ( nasty boys ) ladies ? nasty boys n't mean thing oh , nasty boys",happy,1
ML1340,"nothing 's wrong 'm ice melting rapidly 'm believer night shiver delight every time hear song ca n't believe 're everything need mama , wrong wish knew everything takes get along could take easy sorry could take easy , take easy sorry let 's take easy sometimes think would without knew could friends ? dreaming love warming touch see ? night shiver delight every time hear song dizzy anticipation 's everything coming along ? might also likei wish could whatever takes get along take easy sorry take easy , take easy sorry sorry",relaxed,2
ML1341,"hand arm haystack charm around neck strung thin calling friend , trying cash check 's acting dumb 's 've come expect needle hay needle hay needle hay needle hay 's wearing clothes head toes reaction say know idiot kid n't clue sometimes get caught eye 're pulling needle hay needle hay needle hay needle hay might also like bus nearly touching dirty retreat falling th powell , dead sweat teeth gon na walk , walk , walk four blocks plus one brain downstairs man 's gon na make okay ca n't ca n't n't want talk 'm taking cure quiet wherever want leave alone ought proud 'm getting good marks needle hay needle hay needle hay needle hay needle hay needle hay needle hay needle hay",happy,1
ML1342,"shyness nice shyness stop things life 'd like shyness nice shyness stop things life 'd like , 's something 'd like try 's something 'd like try ask , wo n't say `` , '' could ? coyness nice coyness stop saying things life 'd like , 's something 'd like try 's something 'd like try ask , wo n't say `` , '' could ? spending warm summer days indoors writing frightening verse buck-toothed girl luxembourg ask , ask , ask ask , ask , ask 's love 's bomb , bomb , bomb , bomb , bomb , bomb , bomb bring us together might also like nature language , ca n't read ? nature language , ca n't read ? ask , ask , ask ask , ask , ask 's love 's bomb , bomb , bomb , bomb , bomb , bomb , bomb bring us together 's love 's bomb 's bomb bring us together ask , ask , ask ask , ask , ask , oh la-da-da-da-da-dum la-da-da-da-da-dum la-da-da-da-da-dum la-da-da-da-da-dum la-da-da-da-da-dum la-da-da-da-da-dum la-da-da-da-da-dum la-da-da-da-da-dum",relaxed,2
ML1343,"shit , hold saw discotheque sent vibe met dance floor said `` 'm gon na teach '' ( gon na teach , teach ) oh baby got going insane n't know 's going try get knees try f-f-fight feeling , can't oh baby got going insane n't know 's going try get knees try f-f-fight feeling , can't 're know 're 'm gon na come , come 're , 're , , , , know 're 'm gon na come , come might also like oh baby got going insane n't know 's going try get knees try f-f-fight feeling , can't oh baby got going insane n't know 's going try get knees try f-f-fight feeling can't n't even know , ca n't help feeling baby got going n't even know n't , , even know , ca n't help feeling n't even know n't even know oh , n't even know",angry,0
ML1344,"sevmem diye yemin ettim ben çoktan beri tuhaf duygularda sordum aşkı korkuyorsam , bir nedeni var elbet ateş yaktığı yerde dert sen bunları duymadın farz et bendeki ( bıraktığın ) izlerini takıp et benim aşka inancım kalmadı hiç sorma , sorma beni ellere verdin utanmadan hiç bozma bozma keyfiniyou might also like",happy,1
ML1345,"'re callin ' shots 're struck lightning 're love take evening one one 're livin ' fun want use , take home tonight 'll make wish mine 're struck lightning 're love 's worth fighting 're love well turn around remember 'm one 's aimed please 're love 're love make livin ' lovin ' hot spin like top take evening one one ( one ) 're livin ' fun might also likeyou 're struck lightning 're love 's worth fighting 're love well turn around remember 'm one 's aimed please 're love ( yeah , yeah , yeah ) 're love well turn around ( turn around ) remember ( remember ) well turn around ( turn around ) 'm one 's aimed please 're love 're love 're love 're love 're love 're love 're love 're love ( take midnight subway train ) 're love ( 're callin ' shots ) 're love ( take evening one one ) 're love ( 're livin ' fun ) 're love ( 's worth fighting ) 're love 're love 're love",happy,1
ML1346,"fly around somebody new 'm crazy , butterfly treat mean , 're makin ' cry 've made mind tell goodbye 'm good without , butterfly knew first time kissed troublin ' kind 'cause honey drips sweet lips one taste 'm outta mind love much know 'll 'm clippin ' wings , flyin ' 'cause 'm crazy , butterfly brief instrumental interlude-first two lines ooh , 'm crazy , butterfly brief instrumental interlude-next two lines ooh , ca n't live without , butterfly knew first time kissed troublin ' kind 'cause honey drips sweet lips one taste 'm outta mind ooh , love much know 'll 'm clippin ' wings , flyin ' 'cause 'm crazy , butterfly butterfly butterflyyou might also like",relaxed,2
ML1347,"otra vez jugando con mi amor diciendo que ya necesitas por qué un día te das al otro te quitas otra vez volviendo repetir que todo fue un error , una diablura por qué un día huyes de mí al siguiente buscas tú estás volviendo loco corazón tú estás haciendo malo porque sí tú estás rompiendo el alma es que ya tengo calma ni contigo , ni sin ti tú estás volviendo loco corazón tú estás robando ganas de vivir hay modo de curarme porque puedo quedarme ni contigo ni sin ti otra vez hablándome de él diciendo que es aquél quien tú amas por qué un día traicionas al siguiente llamas otra vez diciendo que te irás que nunca jamás veré tu cara por qué un día estoy de más al siguiente extrañas might also like tú estás volviendo loco corazón tú estás haciendo malo porque sí tú estás rompiendo el alma es que ya tengo calma ni contigo , ni sin ti tú estás volviendo loco corazón tú estás robando ganas de vivir hay modo de curarme porque puedo quedarme ni contigo ni sin ti tú estás volviendo loco corazón tú estás haciendo malo porque sí tú estás rompiendo el alma es que ya tengo calma ni contigo , ni sin ti",relaxed,2
ML1348,"el peso que baja , ya ni se las habichuelas se pueden comer ni una libra de arroz , ni una cuarta e café nadie le importa qué piensa usted será porque aquí hablamos inglés ah , ah es verdad understand ? , ? la gasolina sube otra vez el peso que baja , ya ni se la democracia puede crecer si la corrupción juega ajedrez nadie le importa qué piensa usted será porque aquí hablamos francés ah , ah vous parlez ? ah , ah non , monsieur ¡eh ! ... somos un agujero en medio del mar el cielo quinientos años después una raza encendida negra , blanca taína ¿pero quién descubrió quién ? see juan luis guerra liveget tickets low $ might also likeay , el costo de la vida eh , ya ves , p'arriba tú ves el peso que baja eh , ya ves , pobre ni se la medicina eh , ya ves , camina al revés aquí se cura eh , ya ves , ni un callo en el pie ay , ki-iki-iki eh , ya ves , ay ki-iki-é ahora el desempleo eh , ya ves , mordió también nadie le importa , eh , ya ves , pues hablamos inglés ni la mitsubishi eh , ya ves , ni la chevrolet la corrupción p ’ arriba eh , ya ves , p ’ arriba tú ves el peso que baja eh , ya ves , pobre ni se la delincuencia eh , ya ves , pilló esta vez aquí se cura eh , ya ves , ni un callo en el pie ay , ki-iki-iki eh , ya ves , ay ki-iki-é ahora el desempleo eh , ya ves , mordió también nadie le importa , eh , ya ves , pues hablamos inglés ni la mitsubishi eh , ya ves , ni la chevrolet ¡oye ! la recesión p ’ arriba eh , ya ves , p ’ arriba tú ves el peso que baja eh , ya ves , pobre ni se la medicina eh , ya ves , camina al revés aquí se cura eh , ya ves , ni un callo en el pie ay , ki-iki-iki eh , ya ves , ay ki-iki-é ahora el desempleo eh , ya ves , mordió también nadie le importa , eh , ya ves , pues hablamos inglés ni la mitsubishi eh , ya ves , ni la chevrolet",relaxed,2
ML1349,"una red de mariposas colgando en el balcón por si el viento deja alguna historia ahí enredada notas olvidadas sin rasgos de tu ausencia antes , antes de soñar de nuevo tengo que olvidarme de tus labios antes , tengo que arrancar de mi memoria cada beso que empezaba con tu nombre quedaran algunas letras en errante melodía un puñado de palabras medio terminar cuando el tiempo deje este camino abandonado sin llegar ningún lado desnudo de tus huellas antes , antes de soñar de nuevo tengo que olvidarme de tus besos antes tengo que arrancar de mi memoria cada beso que empezaba con tu nombre esta es la última vez que canto tu nombre tu nombre esta es la última vez see ricky martin liveget tickets low $ might also likeantes , antes de soñar de nuevo tengo que olvidarme de tus labios antes , antes de cerrar mis ojos tengo que olvidarme de tu piel antes tengo que arrancar de mi memoria cada beso que empezaba con tu nombre",relaxed,2
ML135,"love whether love love even think sometimes , find doubt love n't mind mind ? mind ? love anyway anybody love anybody anyway love anyway anybody love anybody anyway anybody love anyone much never fear ? never worry never sad answer love much nobody n't mind doubting love anyway anybody love anybody anyway love anyway anybody love anybody anyway maybe love letting people want door always must left unlocked love circumstance may lead someone away spend time doubting might also like love anyway anybody love anybody anyway love anyway anybody love anybody anyway love anyway anybody love anybody anyway love anyway anybody love anybody anyway love anyway anybody love anybody anyway love anyway anybody love anybody anyway love anyway anybody love anybody anyway love anyway anybody love anybody anyway love anyway anybody love anybody anyway love anyway anybody love anybody anyway love anyway anybody love anybody anyway love anyway anybody love anybody anyway",relaxed,2
ML1350,"pride joy love , love , darling like baby boy loves toy 've got kisses sweeter honey work seven days week give money 's pride joy 'm telling world 're ( pride joy ) pride joy ( pride joy ) believe 'm ( baby boy ) baby boy ( baby boy ) know 're mine ( pride joy ) pride joy ( pride joy ) yeah , baby ( baby boy ) yeah , baby ( baby boy ) , pride joy love like mine , yeah baby something nobody ever destroy might also like pick ( pick ) 'm ( 'm ) go , pretty baby shake whole town ( whole town ) 's ( 's ) believe 're ( 're ) pride joy ( pride joy ) yeah ( yeah yeah yeah ) yeah ( pride joy ) yeah yeah ( pride joy ) said every day ( pride joy ) midnight hour ( pride joy ) 'm ( baby boy ) baby boy ( baby boy ) woo ( pride joy ) pride joy ( pride joy ) love like baby loves toy ( pride joy ) uh , yea yea yeah yeah ( pride joy ) pride joy ( pride joy ) oh ( pride joy ) mornin ' ( pride joy ) 'm ( baby boy ) baby boy ( baby boy )",sad,3
ML1351,"gave love tell 'd 'd expect whole lotta love outta , mhm got ta good 'm gon na good 's whole lotta things could , oh , oh yeah , yeah oh , oh , oh da-da , da-da-da-da , da-da-da uh-huh , uh-huh , yeah , yeah , yeah way love ? way love ? ooh , way squeeze way squeeze ? oh 's simply beautiful yeah , yeah ( beautiful ) beautiful , yeah oh , yeah 's simply beautiful , baby ( ah baby ) 's simply beautiful way love , 's simply beautiful ( simply beautiful ) 'm gon na good ( good ) many things could , baby ( ooh ) love simply beautiful ( beautiful ) simply beautiful might also like get right ( oh ) oh-oh , mhm , hmm hey , yeah , yeah , yeah ( wonderful talk ) oh ( lovely talk , hahahaha ) mhm , mmm , yeah , hey queen , know feel need ( need ) , 'll right ( right ) ( right ) simply beautiful , hey oh-oh , need ( need ) , need 'll right ( right ) ( right ) simply beautiful ( love , baby ) hey ( 'll never , never , never , never , never leave ) need ( need ) right , yeah , yeah-yeah-yeah-yeah-yeah-yeah-yeah-yeah 're beautiful , oh simply beautiful ( simply beautiful ) yeah ( right ) square shoulders sit back think simply beautiful ( beautiful )",angry,0
ML1352,"riverside riverside , riverside 'm gon na lay burden riverside 'm gon na study war ai n't gon na study war ai n't gon na study war ai n't gon na study war ai n't gon na study war ai n't gon na study war ai n't gon na study war well , 'm gon na put long white robe ( ? ) riverside ( oh ) riverside , riverside 'm gon na put long white robe ( ? ) riverside 'm gon na study war ai n't gon na study war ai n't gon na study war ai n't gon na study war ai n't gon na study war ai n't gon na study war ai n't gon na study war might also likewell , 'm gon na lay sword shield ( ? ) riverside riverside , riverside 'm gon na lay sword shield ( a-ha ) riverside 'm gon na study war ai n't gon na study war ai n't gon na study war ai n't gon na study war ai n't gon na study war ai n't gon na study war ai n't gon na study war",relaxed,2
ML1353,"extraordinary people 'm glad world over-rated treasures under-rated pleasures 'm glad live love love live , beside role new 'll muddle , guide world many , many play love hardly stay love 'm glad ever 'm glad live love love live beside role new 'll muddle guide world , world , world many , many play love hardly stay love 'm glad ever 'm glad youyou might also like",relaxed,2
ML1354,"holding hands , walking alone love two , n't know love ( love ) world ( love ) stroll sea together stars twinkling high love two , one else love ( love ) , much love ( love ) love ( love ) , much love ( love ) stroll along together tell need oh much love , love darling tell touch ? walk aisle together vow together till die much love two , ca n't wait say `` '' love ( love ) ( ) love ( love ) ( ) love ( love ) ( ) might also like",relaxed,2
ML1355,"love tender , love sweet never let go made life complete love love tender , love true dreams fulfilled darling love always love tender , love long take heart 's belong 'll never part love tender , love true dreams fulfilled darling love always love tender , love dear tell mine 'll , years 'til end time might also like love tender , love true dreams fulfilled darling love always",sad,3
ML1356,"sweet dream baby sweet dream baby long must dream ? dream baby got dreaming sweet dreams , whole day dream baby got dreaming sweet dreams , night-time love 'm dreaming , wo n't dream baby , make stop dreaming , make dreams come true sweet dream baby sweet dream baby sweet dream baby long must dream ? dream baby got dreaming sweet dreams , whole day dream baby got dreaming sweet dreams , night-time love 'm dreaming , wo n't dream baby , make stop dreaming , make dreams come true oh sweet dream baby yeah sweet dream baby sweet dream baby long must dream ? sweet dream baby sweet dream baby sweet dream babyyou might also like",happy,1
